mode	error	time/s	<Ewe/V>	
3	0	6.314999840469682E+002	-4.6006924E-001
3	0	6.319999840343371E+002	-4.6007559E-001
3	0	6.324999840217060E+002	-4.6007764E-001
3	0	6.329999840090750E+002	-4.6008462E-001
3	0	6.334999839964439E+002	-4.6008918E-001
3	0	6.339999839838129E+002	-4.6009785E-001
3	0	6.344999839711818E+002	-4.6010455E-001
3	0	6.349999839585507E+002	-4.6010879E-001
3	0	6.354999839459197E+002	-4.6011925E-001
3	0	6.359999839332886E+002	-4.6012822E-001
3	0	6.364999839206575E+002	-4.6013150E-001
3	0	6.369999839080265E+002	-4.6013984E-001
3	0	6.374999838953954E+002	-4.6014777E-001
3	0	6.379999838827644E+002	-4.6015498E-001
3	0	6.384999838701333E+002	-4.6016264E-001
3	0	6.389999838575022E+002	-4.6016821E-001
3	0	6.394999838448712E+002	-4.6017379E-001
3	0	6.399999838322401E+002	-4.6017256E-001
3	0	6.404999838196090E+002	-4.6016616E-001
3	0	6.409999838069780E+002	-4.6017089E-001
3	0	6.414999837943469E+002	-4.6017209E-001
3	0	6.419999837817159E+002	-4.6017319E-001
3	0	6.424999837690848E+002	-4.6018067E-001
3	0	6.429999837564537E+002	-4.6018696E-001
3	0	6.434999837438227E+002	-4.6019083E-001
3	0	6.439999837311916E+002	-4.6019819E-001
3	0	6.444999837185605E+002	-4.6020201E-001
3	0	6.449999837059295E+002	-4.6017051E-001
3	0	6.454999836932984E+002	-4.6016982E-001
3	0	6.459999836806674E+002	-4.6017247E-001
3	0	6.464999836680363E+002	-4.6017778E-001
3	0	6.469999836554052E+002	-4.6018296E-001
3	0	6.474999836427742E+002	-4.6018541E-001
3	0	6.479999836301431E+002	-4.6018833E-001
3	0	6.484999836175120E+002	-4.6019381E-001
3	0	6.489999836048810E+002	-4.6019512E-001
3	0	6.494999835922499E+002	-4.6019673E-001
3	0	6.499999835796189E+002	-4.6020079E-001
3	0	6.504999835669878E+002	-4.6020773E-001
3	0	6.509999835543567E+002	-4.6021250E-001
3	0	6.514999835417257E+002	-4.6021557E-001
3	0	6.519999835290946E+002	-4.6022198E-001
3	0	6.524999835164635E+002	-4.6023139E-001
3	0	6.529999835038325E+002	-4.6023589E-001
3	0	6.534999834912014E+002	-4.6024299E-001
3	0	6.539999834785704E+002	-4.6025103E-001
3	0	6.544999834659393E+002	-4.6026480E-001
3	0	6.549999834533082E+002	-4.6027085E-001
3	0	6.554999834406772E+002	-4.6027720E-001
3	0	6.559999834280461E+002	-4.6028477E-001
3	0	6.564999834154150E+002	-4.6029401E-001
3	0	6.569999834027840E+002	-4.6029961E-001
3	0	6.574999833901529E+002	-4.6030712E-001
3	0	6.579999833775219E+002	-4.6031392E-001
3	0	6.584999833648908E+002	-4.6032310E-001
3	0	6.589999833522597E+002	-4.6032813E-001
3	0	6.594999833396287E+002	-4.6033439E-001
3	0	6.599999833269976E+002	-4.6034259E-001
3	0	6.604999833143665E+002	-4.6034938E-001
3	0	6.609999833017355E+002	-4.6035844E-001
3	0	6.614999832891044E+002	-4.6036524E-001
3	0	6.619999832764734E+002	-4.6037218E-001
3	0	6.624999832638423E+002	-4.6038097E-001
3	0	6.629999832512112E+002	-4.6038926E-001
3	0	6.634999832385802E+002	-4.6039435E-001
3	0	6.639999832259491E+002	-4.6039665E-001
3	0	6.644999832133180E+002	-4.6040255E-001
3	0	6.649999832006870E+002	-4.6041203E-001
3	0	6.654999831880559E+002	-4.6042040E-001
3	0	6.659999831754249E+002	-4.6042457E-001
3	0	6.664999831627938E+002	-4.6042955E-001
3	0	6.669999831501627E+002	-4.6043229E-001
3	0	6.674999831375317E+002	-4.6043566E-001
3	0	6.679999831249006E+002	-4.6044448E-001
3	0	6.684999831122695E+002	-4.6044791E-001
3	0	6.689999830996385E+002	-4.6045068E-001
3	0	6.694999830870074E+002	-4.6045294E-001
3	0	6.699999830743764E+002	-4.6045727E-001
3	0	6.704999830617453E+002	-4.6046221E-001
3	0	6.709999830491142E+002	-4.6046865E-001
3	0	6.714999830364832E+002	-4.6047577E-001
3	0	6.719999830238521E+002	-4.6047887E-001
3	0	6.724999830112210E+002	-4.6048644E-001
3	0	6.729999829985900E+002	-4.6048898E-001
3	0	6.734999829859589E+002	-4.6049678E-001
3	0	6.739999829733279E+002	-4.6050063E-001
3	0	6.744999829606968E+002	-4.6049967E-001
3	0	6.749999829480657E+002	-4.6048886E-001
3	0	6.754999829354347E+002	-4.6048793E-001
3	0	6.759999829228036E+002	-4.6048981E-001
3	0	6.764999829101725E+002	-4.6049258E-001
3	0	6.769999828975415E+002	-4.6049541E-001
3	0	6.774999828849104E+002	-4.6049640E-001
3	0	6.779999828722794E+002	-4.6049818E-001
3	0	6.784999828596483E+002	-4.6050146E-001
3	0	6.789999828470172E+002	-4.6050444E-001
3	0	6.794999828343862E+002	-4.6051034E-001
3	0	6.799999828217551E+002	-4.6051681E-001
3	0	6.804999828091240E+002	-4.6052262E-001
3	0	6.809999827964930E+002	-4.6052951E-001
3	0	6.814999827838619E+002	-4.6052966E-001
3	0	6.819999827712309E+002	-4.6053115E-001
3	0	6.824999827585998E+002	-4.6053493E-001
3	0	6.829999827459687E+002	-4.6053892E-001
3	0	6.834999827333377E+002	-4.6054396E-001
3	0	6.839999827207066E+002	-4.6055084E-001
3	0	6.844999827080755E+002	-4.6055552E-001
3	0	6.849999826954445E+002	-4.6056172E-001
3	0	6.854999826828134E+002	-4.6057031E-001
3	0	6.859999826701824E+002	-4.6057349E-001
3	0	6.864999826575513E+002	-4.6058038E-001
3	0	6.869999826449202E+002	-4.6058697E-001
3	0	6.874999826322892E+002	-4.6059185E-001
3	0	6.879999826196581E+002	-4.6059653E-001
3	0	6.884999826070271E+002	-4.6060279E-001
3	0	6.889999825943960E+002	-4.6060547E-001
3	0	6.894999825817649E+002	-4.6061069E-001
3	0	6.899999825691339E+002	-4.6061823E-001
3	0	6.904999825565028E+002	-4.6061915E-001
3	0	6.909999825438717E+002	-4.6062690E-001
3	0	6.914999825312407E+002	-4.6063164E-001
3	0	6.919999825186096E+002	-4.6063644E-001
3	0	6.924999825059786E+002	-4.6063930E-001
3	0	6.929999824933475E+002	-4.6064469E-001
3	0	6.934999824807164E+002	-4.6064755E-001
3	0	6.939999824680854E+002	-4.6065426E-001
3	0	6.944999824554543E+002	-4.6065909E-001
3	0	6.949999824428232E+002	-4.6066573E-001
3	0	6.954999824301922E+002	-4.6066982E-001
3	0	6.959999824175611E+002	-4.6067494E-001
3	0	6.964999824049301E+002	-4.6067944E-001
3	0	6.969999823922990E+002	-4.6068951E-001
3	0	6.974999823796679E+002	-4.6069816E-001
3	0	6.979999823670369E+002	-4.6070454E-001
3	0	6.984999823544058E+002	-4.6070796E-001
3	0	6.989999823417747E+002	-4.6071628E-001
3	0	6.994999823291437E+002	-4.6072125E-001
3	0	6.999999823165126E+002	-4.6072999E-001
3	0	7.004999823038816E+002	-4.6073288E-001
3	0	7.009999822912505E+002	-4.6074194E-001
3	0	7.014999822786194E+002	-4.6074635E-001
3	0	7.019999822659884E+002	-4.6075016E-001
3	0	7.024999822533573E+002	-4.6075949E-001
3	0	7.029999822407262E+002	-4.6076366E-001
3	0	7.034999822280952E+002	-4.6076649E-001
3	0	7.039999822154641E+002	-4.6077535E-001
3	0	7.044999822028331E+002	-4.6078336E-001
3	0	7.049999821902020E+002	-4.6078727E-001
3	0	7.054999821775709E+002	-4.6079302E-001
3	0	7.059999821649399E+002	-4.6079621E-001
3	0	7.064999821523088E+002	-4.6080044E-001
3	0	7.069999821396777E+002	-4.6080616E-001
3	0	7.074999821270467E+002	-4.6081349E-001
3	0	7.079999821144156E+002	-4.6081942E-001
3	0	7.084999821017846E+002	-4.6082336E-001
3	0	7.089999820891535E+002	-4.6082622E-001
3	0	7.094999820765224E+002	-4.6083087E-001
3	0	7.099999820638914E+002	-4.6083415E-001
3	0	7.104999820512603E+002	-4.6084067E-001
3	0	7.109999820386292E+002	-4.6084610E-001
3	0	7.114999820259982E+002	-4.6085116E-001
3	0	7.119999820133671E+002	-4.6085963E-001
3	0	7.124999820007361E+002	-4.6086484E-001
3	0	7.129999819881050E+002	-4.6086791E-001
3	0	7.134999819754739E+002	-4.6087271E-001
3	0	7.139999819628429E+002	-4.6087608E-001
3	0	7.144999819502118E+002	-4.6087852E-001
3	0	7.149999819375807E+002	-4.6088257E-001
3	0	7.154999819249497E+002	-4.6088731E-001
3	0	7.159999819123186E+002	-4.6089160E-001
3	0	7.164999818996876E+002	-4.6089801E-001
3	0	7.169999818870565E+002	-4.6090308E-001
3	0	7.174999818744254E+002	-4.6090761E-001
3	0	7.179999818617944E+002	-4.6090966E-001
3	0	7.184999818491633E+002	-4.6091557E-001
3	0	7.189999818365322E+002	-4.6091950E-001
3	0	7.194999818239012E+002	-4.6091914E-001
3	0	7.199999818112701E+002	-4.6091700E-001
3	0	7.204999817986391E+002	-4.6091387E-001
3	0	7.209999817860080E+002	-4.6090883E-001
3	0	7.214999817733769E+002	-4.6090782E-001
3	0	7.219999817607459E+002	-4.6090522E-001
3	0	7.224999817481148E+002	-4.6090856E-001
3	0	7.229999817354837E+002	-4.6091914E-001
3	0	7.234999817228527E+002	-4.6092203E-001
3	0	7.239999817102216E+002	-4.6093243E-001
3	0	7.244999816975906E+002	-4.6093908E-001
3	0	7.249999816849595E+002	-4.6094581E-001
3	0	7.254999816723284E+002	-4.6095514E-001
3	0	7.259999816596974E+002	-4.6096358E-001
3	0	7.264999816470663E+002	-4.6097100E-001
3	0	7.269999816344352E+002	-4.6098322E-001
3	0	7.274999816218042E+002	-4.6099079E-001
3	0	7.279999816091731E+002	-4.6099794E-001
3	0	7.284999815965421E+002	-4.6100694E-001
3	0	7.289999815839110E+002	-4.6101382E-001
3	0	7.294999815712799E+002	-4.6101871E-001
3	0	7.299999815586489E+002	-4.6102545E-001
3	0	7.304999815460178E+002	-4.6102682E-001
3	0	7.309999815333867E+002	-4.6103385E-001
3	0	7.314999815207557E+002	-4.6104145E-001
3	0	7.319999815081246E+002	-4.6104345E-001
3	0	7.324999814954936E+002	-4.6104872E-001
3	0	7.329999814828625E+002	-4.6105534E-001
3	0	7.334999814702314E+002	-4.6106240E-001
3	0	7.339999814576004E+002	-4.6106759E-001
3	0	7.344999814449693E+002	-4.6106890E-001
3	0	7.349999814323382E+002	-4.6107301E-001
3	0	7.354999814197072E+002	-4.6107447E-001
3	0	7.359999814070761E+002	-4.6108046E-001
3	0	7.364999813944451E+002	-4.6108598E-001
3	0	7.369999813818140E+002	-4.6109277E-001
3	0	7.374999813691829E+002	-4.6110269E-001
3	0	7.379999813565519E+002	-4.6110952E-001
3	0	7.384999813439208E+002	-4.6112204E-001
3	0	7.389999813312897E+002	-4.6113276E-001
3	0	7.394999813186587E+002	-4.6114364E-001
3	0	7.399999813060276E+002	-4.6115166E-001
3	0	7.404999812933966E+002	-4.6115464E-001
3	0	7.409999812807655E+002	-4.6116075E-001
3	0	7.414999812681344E+002	-4.6116567E-001
3	0	7.419999812555034E+002	-4.6116808E-001
3	0	7.424999812428723E+002	-4.6117389E-001
3	0	7.429999812302412E+002	-4.6117789E-001
3	0	7.434999812176102E+002	-4.6118310E-001
3	0	7.439999812049791E+002	-4.6119067E-001
3	0	7.444999811923481E+002	-4.6119532E-001
3	0	7.449999811797170E+002	-4.6120158E-001
3	0	7.454999811670859E+002	-4.6120840E-001
3	0	7.459999811544549E+002	-4.6121162E-001
3	0	7.464999811418238E+002	-4.6121979E-001
3	0	7.469999811291927E+002	-4.6122584E-001
3	0	7.474999811165617E+002	-4.6123242E-001
3	0	7.479999811039306E+002	-4.6123791E-001
3	0	7.484999810912996E+002	-4.6125001E-001
3	0	7.489999810786685E+002	-4.6125221E-001
3	0	7.494999810660374E+002	-4.6125928E-001
3	0	7.499999810534064E+002	-4.6126592E-001
3	0	7.504999810407753E+002	-4.6127301E-001
3	0	7.509999810281442E+002	-4.6127921E-001
3	0	7.514999810155132E+002	-4.6128863E-001
3	0	7.519999810028821E+002	-4.6129692E-001
3	0	7.524999809902511E+002	-4.6130541E-001
3	0	7.529999809776200E+002	-4.6131334E-001
3	0	7.534999809649889E+002	-4.6132237E-001
3	0	7.539999809523579E+002	-4.6132544E-001
3	0	7.544999809397268E+002	-4.6132579E-001
3	0	7.549999809270957E+002	-4.6132696E-001
3	0	7.554999809144647E+002	-4.6132842E-001
3	0	7.559999809018336E+002	-4.6133432E-001
3	0	7.564999808892026E+002	-4.6133643E-001
3	0	7.569999808765715E+002	-4.6133941E-001
3	0	7.574999808639404E+002	-4.6134093E-001
3	0	7.579999808513094E+002	-4.6134233E-001
3	0	7.584999808386783E+002	-4.6134332E-001
3	0	7.589999808260472E+002	-4.6134439E-001
3	0	7.594999808134162E+002	-4.6134835E-001
3	0	7.599999808007851E+002	-4.6135053E-001
3	0	7.604999807881541E+002	-4.6135634E-001
3	0	7.609999807755230E+002	-4.6136221E-001
3	0	7.614999807628919E+002	-4.6136391E-001
3	0	7.619999807502609E+002	-4.6136940E-001
3	0	7.624999807376298E+002	-4.6137047E-001
3	0	7.629999807249988E+002	-4.6137217E-001
3	0	7.634999807123677E+002	-4.6137226E-001
3	0	7.639999806997366E+002	-4.6139440E-001
3	0	7.644999806871056E+002	-4.6141896E-001
3	0	7.649999806744745E+002	-4.6142897E-001
3	0	7.654999806618434E+002	-4.6143642E-001
3	0	7.659999806492124E+002	-4.6144155E-001
3	0	7.664999806365813E+002	-4.6145308E-001
3	0	7.669999806239503E+002	-4.6146500E-001
3	0	7.674999806113192E+002	-4.6147579E-001
3	0	7.679999805986881E+002	-4.6148580E-001
3	0	7.684999805860571E+002	-4.6150640E-001
3	0	7.689999805734260E+002	-4.6152186E-001
3	0	7.694999805607949E+002	-4.6153685E-001
3	0	7.699999805481639E+002	-4.6155509E-001
3	0	7.704999805355328E+002	-4.6157476E-001
3	0	7.709999805229018E+002	-4.6158218E-001
3	0	7.714999805102707E+002	-4.6158576E-001
3	0	7.719999804976396E+002	-4.6159536E-001
3	0	7.724999804850086E+002	-4.6160424E-001
3	0	7.729999804723775E+002	-4.6160519E-001
3	0	7.734999804597464E+002	-4.6160316E-001
3	0	7.739999804471154E+002	-4.6159410E-001
3	0	7.744999804344843E+002	-4.6158671E-001
3	0	7.749999804218533E+002	-4.6157706E-001
3	0	7.754999804092222E+002	-4.6156475E-001
3	0	7.759999803965911E+002	-4.6154922E-001
3	0	7.764999803839601E+002	-4.6153989E-001
3	0	7.769999803713290E+002	-4.6153092E-001
3	0	7.774999803586979E+002	-4.6152216E-001
3	0	7.779999803460669E+002	-4.6151268E-001
3	0	7.784999803334358E+002	-4.6150494E-001
3	0	7.789999803208048E+002	-4.6149278E-001
3	0	7.794999803081737E+002	-4.6148452E-001
3	0	7.799999802955426E+002	-4.6147227E-001
3	0	7.804999802829116E+002	-4.6145678E-001
3	0	7.809999802702805E+002	-4.6144381E-001
3	0	7.814999802576494E+002	-1.4718097E+000
3	0	7.819999802450184E+002	-2.2288342E+000
3	0	7.824999802323873E+002	-2.3079672E+000
3	0	7.829999802197563E+002	-2.3954477E+000
3	0	7.834999802071252E+002	-2.4816754E+000
3	0	7.839999801944941E+002	-2.5546050E+000
3	0	7.844999801818631E+002	-2.6145000E+000
3	0	7.849999801692320E+002	-2.6729720E+000
3	0	7.854999801566009E+002	-2.6673841E+000
3	0	7.859999801439699E+002	-2.5143929E+000
3	0	7.864999801313388E+002	-2.4279151E+000
3	0	7.869999801187078E+002	-2.3905096E+000
3	0	7.874999801060767E+002	-2.4474254E+000
3	0	7.879999800934456E+002	-2.5165560E+000
3	0	7.884999800808146E+002	-2.5757349E+000
3	0	7.889999800681835E+002	-2.6097038E+000
3	0	7.894999800555524E+002	-2.6217060E+000
3	0	7.899999800429214E+002	-2.5987711E+000
3	0	7.904999800302903E+002	-2.5894935E+000
3	0	7.909999800176593E+002	-2.6186733E+000
3	0	7.914999800050282E+002	-2.6753199E+000
3	0	7.919999799923971E+002	-2.7150257E+000
3	0	7.924999799797661E+002	-2.7317770E+000
3	0	7.929999799671350E+002	-2.7824891E+000
3	0	7.934999799545039E+002	-2.8186238E+000
3	0	7.939999799418729E+002	-2.8369839E+000
3	0	7.944999799292418E+002	-2.8387268E+000
3	0	7.949999799166108E+002	-2.8519499E+000
3	0	7.954999799039797E+002	-2.8596821E+000
3	0	7.959999798913486E+002	-2.8405073E+000
3	0	7.964999798787176E+002	-2.8482058E+000
3	0	7.969999798660865E+002	-2.8760540E+000
3	0	7.974999798534554E+002	-2.9243207E+000
3	0	7.979999798408244E+002	-2.9171455E+000
3	0	7.984999798281933E+002	-2.8589480E+000
3	0	7.989999798155623E+002	-2.8428147E+000
3	0	7.994999798029312E+002	-2.8811214E+000
3	0	7.999999797903001E+002	-2.9633386E+000
3	0	8.004999797776691E+002	-2.9569671E+000
3	0	8.009999797650380E+002	-2.9435716E+000
3	0	8.014999797524069E+002	-2.8572850E+000
3	0	8.019999797397759E+002	-2.7706885E+000
3	0	8.024999797271448E+002	-2.7544403E+000
3	0	8.029999797145138E+002	-2.7799604E+000
3	0	8.034999797018827E+002	-2.7930946E+000
3	0	8.039999796892516E+002	-2.7555394E+000
3	0	8.044999796766206E+002	-2.7452099E+000
3	0	8.049999796639895E+002	-2.7476530E+000
3	0	8.054999796513584E+002	-2.7431157E+000
3	0	8.059999796387274E+002	-2.7552361E+000
3	0	8.064999796260963E+002	-2.7819500E+000
3	0	8.069999796134653E+002	-2.7620425E+000
3	0	8.074999796008342E+002	-2.7295291E+000
3	0	8.079999795882031E+002	-2.7382474E+000
3	0	8.084999795755721E+002	-2.7671547E+000
3	0	8.089999795629410E+002	-2.7894969E+000
3	0	8.094999795503099E+002	-2.7933016E+000
3	0	8.099999795376789E+002	-2.7775209E+000
3	0	8.104999795250478E+002	-2.8508058E+000
3	0	8.109999795124168E+002	-2.9348109E+000
3	0	8.114999794997857E+002	-2.9082546E+000
3	0	8.119999794871546E+002	-2.8968225E+000
3	0	8.124999794745236E+002	-2.8754733E+000
3	0	8.129999794618925E+002	-2.8238301E+000
3	0	8.134999794492614E+002	-2.8214967E+000
3	0	8.139999794366304E+002	-2.8115478E+000
3	0	8.144999794239993E+002	-2.7969930E+000
3	0	8.149999794113683E+002	-2.7882364E+000
3	0	8.154999793987372E+002	-2.7757053E+000
3	0	8.159999793861061E+002	-2.7424064E+000
3	0	8.164999793734751E+002	-2.7076964E+000
3	0	8.169999793608440E+002	-2.7286823E+000
3	0	8.174999793482129E+002	-2.7769799E+000
3	0	8.179999793355819E+002	-2.7677102E+000
3	0	8.184999793229508E+002	-2.7367752E+000
3	0	8.189999793103198E+002	-2.7291195E+000
3	0	8.194999792976887E+002	-2.7937081E+000
3	0	8.199999792850576E+002	-2.8122420E+000
3	0	8.204999792724266E+002	-2.7965522E+000
3	0	8.209999792597955E+002	-2.7804873E+000
3	0	8.214999792471644E+002	-2.7712121E+000
3	0	8.219999792345334E+002	-2.7633846E+000
3	0	8.224999792219023E+002	-2.7525742E+000
3	0	8.229999792092713E+002	-2.7618296E+000
3	0	8.234999791966402E+002	-2.7933078E+000
3	0	8.239999791840091E+002	-2.7768369E+000
3	0	8.244999791713781E+002	-2.7703962E+000
3	0	8.249999791587470E+002	-2.7521236E+000
3	0	8.254999791461159E+002	-2.7431443E+000
3	0	8.259999791334849E+002	-2.7189057E+000
3	0	8.264999791208538E+002	-2.7158482E+000
3	0	8.269999791082228E+002	-2.6995814E+000
3	0	8.274999790955917E+002	-2.6779447E+000
3	0	8.279999790829606E+002	-2.6281121E+000
3	0	8.284999790703296E+002	-2.5936363E+000
3	0	8.289999790576985E+002	-2.5836079E+000
3	0	8.294999790450674E+002	-2.5730484E+000
3	0	8.299999790324364E+002	-2.5593047E+000
3	0	8.304999790198053E+002	-2.5855582E+000
3	0	8.309999790071743E+002	-2.6187010E+000
3	0	8.314999789945432E+002	-2.6197922E+000
3	0	8.319999789819121E+002	-2.6000698E+000
3	0	8.324999789692811E+002	-2.5850124E+000
3	0	8.329999789566500E+002	-2.6045437E+000
3	0	8.334999789440189E+002	-2.6214018E+000
3	0	8.339999789313879E+002	-2.6232672E+000
3	0	8.344999789187568E+002	-2.6143241E+000
3	0	8.349999789061258E+002	-2.5880687E+000
3	0	8.354999788934947E+002	-2.5706158E+000
3	0	8.359999788808636E+002	-2.5579193E+000
3	0	8.364999788682326E+002	-2.5461607E+000
3	0	8.369999788556015E+002	-2.5430307E+000
3	0	8.374999788429705E+002	-2.5409601E+000
3	0	8.379999788303394E+002	-2.5256214E+000
3	0	8.384999788177083E+002	-2.5273294E+000
3	0	8.389999788050773E+002	-2.5184298E+000
3	0	8.394999787924462E+002	-2.5062644E+000
3	0	8.399999787798151E+002	-2.4924810E+000
3	0	8.404999787671841E+002	-2.4832766E+000
3	0	8.409999787545530E+002	-2.4822590E+000
3	0	8.414999787419220E+002	-2.4849761E+000
3	0	8.419999787292909E+002	-2.4791441E+000
3	0	8.424999787166598E+002	-2.4660773E+000
3	0	8.429999787040288E+002	-2.4840233E+000
3	0	8.434999786913977E+002	-2.4604373E+000
3	0	8.439999786787666E+002	-2.4524302E+000
3	0	8.444999786661356E+002	-2.4174883E+000
3	0	8.449999786535045E+002	-2.4088569E+000
3	0	8.454999786408735E+002	-2.4087112E+000
3	0	8.459999786282424E+002	-2.4064784E+000
3	0	8.464999786156113E+002	-2.4016168E+000
3	0	8.469999786029803E+002	-2.3861587E+000
3	0	8.474999785903492E+002	-2.3853152E+000
3	0	8.479999785777181E+002	-2.3684642E+000
3	0	8.484999785650871E+002	-2.3898838E+000
3	0	8.489999785524560E+002	-2.4848189E+000
3	0	8.494999785398250E+002	-2.4668295E+000
3	0	8.499999785271939E+002	-2.4763613E+000
3	0	8.504999785145628E+002	-2.4754813E+000
3	0	8.509999785019318E+002	-2.4642155E+000
3	0	8.514999784893007E+002	-2.4692397E+000
3	0	8.519999784766696E+002	-2.4480393E+000
3	0	8.524999784640386E+002	-2.4265199E+000
3	0	8.529999784514075E+002	-2.4096341E+000
3	0	8.534999784387765E+002	-2.4184468E+000
3	0	8.539999784261454E+002	-2.4273741E+000
3	0	8.544999784135143E+002	-2.3874538E+000
3	0	8.549999784008833E+002	-2.3805881E+000
3	0	8.554999783882522E+002	-2.3831370E+000
3	0	8.559999783756211E+002	-2.4147170E+000
3	0	8.564999783629901E+002	-2.4052856E+000
3	0	8.569999783503590E+002	-2.3988199E+000
3	0	8.574999783377280E+002	-2.3964095E+000
3	0	8.579999783250969E+002	-2.3862560E+000
3	0	8.584999783124658E+002	-2.3838568E+000
3	0	8.589999782998348E+002	-2.3789308E+000
3	0	8.594999782872037E+002	-2.3673148E+000
3	0	8.599999782745726E+002	-2.3370872E+000
3	0	8.604999782619416E+002	-2.3228254E+000
3	0	8.609999782493105E+002	-2.3191411E+000
3	0	8.614999782366795E+002	-2.3184023E+000
3	0	8.619999782240484E+002	-2.3145883E+000
3	0	8.624999782114173E+002	-2.3009543E+000
3	0	8.629999781987863E+002	-2.3085330E+000
3	0	8.634999781861552E+002	-2.3099177E+000
3	0	8.639999781735241E+002	-2.3058851E+000
3	0	8.644999781608931E+002	-2.2848525E+000
3	0	8.649999781482620E+002	-2.2619395E+000
3	0	8.654999781356310E+002	-2.2546957E+000
3	0	8.659999781229999E+002	-2.2516980E+000
3	0	8.664999781103688E+002	-2.2535598E+000
3	0	8.669999780977378E+002	-2.2444396E+000
3	0	8.674999780851067E+002	-2.2238293E+000
3	0	8.679999780724756E+002	-2.2132339E+000
3	0	8.684999780598446E+002	-2.2137866E+000
3	0	8.689999780472135E+002	-2.2173510E+000
3	0	8.694999780345825E+002	-2.2103033E+000
3	0	8.699999780219514E+002	-2.2105677E+000
3	0	8.704999780093203E+002	-2.3194082E+000
3	0	8.709999779966893E+002	-2.3242579E+000
3	0	8.714999779840582E+002	-2.2921181E+000
3	0	8.719999779714271E+002	-2.2812390E+000
3	0	8.724999779587961E+002	-2.2749872E+000
3	0	8.729999779461650E+002	-2.2698107E+000
3	0	8.734999779335340E+002	-2.2716906E+000
3	0	8.739999779209029E+002	-2.2663758E+000
3	0	8.744999779082718E+002	-2.2704213E+000
3	0	8.749999778956408E+002	-2.2681756E+000
3	0	8.754999778830097E+002	-2.2512939E+000
3	0	8.759999778703786E+002	-2.2229683E+000
3	0	8.764999778577476E+002	-2.2093647E+000
3	0	8.769999778451165E+002	-2.2102561E+000
3	0	8.774999778324855E+002	-2.2187452E+000
3	0	8.779999778198544E+002	-2.2134852E+000
3	0	8.784999778072233E+002	-2.2100861E+000
3	0	8.789999777945923E+002	-2.1997170E+000
3	0	8.794999777819612E+002	-2.1935401E+000
3	0	8.799999777693301E+002	-2.1813145E+000
3	0	8.804999777566991E+002	-2.1705730E+000
3	0	8.809999777440680E+002	-2.1729319E+000
3	0	8.814999777314370E+002	-2.1756866E+000
3	0	8.819999777188059E+002	-2.1629150E+000
3	0	8.824999777061748E+002	-2.1439059E+000
3	0	8.829999776935438E+002	-2.1256793E+000
3	0	8.834999776809127E+002	-2.1073620E+000
3	0	8.839999776682816E+002	-2.1003957E+000
3	0	8.844999776556506E+002	-2.1036642E+000
3	0	8.849999776430195E+002	-2.1063337E+000
3	0	8.854999776303885E+002	-2.1026118E+000
3	0	8.859999776177574E+002	-2.2470238E+000
3	0	8.864999776051263E+002	-2.2399015E+000
3	0	8.869999775924953E+002	-2.2279456E+000
3	0	8.874999775798642E+002	-2.2159436E+000
3	0	8.879999775672331E+002	-2.2029471E+000
3	0	8.884999775546021E+002	-2.1932802E+000
3	0	8.889999775419710E+002	-2.1867812E+000
3	0	8.894999775293400E+002	-2.1872067E+000
3	0	8.899999775167089E+002	-2.1957252E+000
3	0	8.904999775040778E+002	-2.2119253E+000
3	0	8.909999774914468E+002	-2.2155418E+000
3	0	8.914999774788157E+002	-2.1985633E+000
3	0	8.919999774661846E+002	-2.1886415E+000
3	0	8.924999774535536E+002	-2.1676338E+000
3	0	8.929999774409225E+002	-2.1562088E+000
3	0	8.934999774282915E+002	-2.1768310E+000
3	0	8.939999774156604E+002	-2.1863585E+000
3	0	8.944999774030293E+002	-2.1842921E+000
3	0	8.949999773903983E+002	-2.1793432E+000
3	0	8.954999773777672E+002	-2.1749644E+000
3	0	8.959999773651361E+002	-2.1581409E+000
3	0	8.964999773525051E+002	-2.1481490E+000
3	0	8.969999773398740E+002	-2.1317239E+000
3	0	8.974999773272430E+002	-2.1167891E+000
3	0	8.979999773146119E+002	-2.1130359E+000
3	0	8.984999773019808E+002	-2.0938311E+000
3	0	8.989999772893498E+002	-2.0843282E+000
3	0	8.994999772767187E+002	-2.0962651E+000
3	0	8.999999772640876E+002	-2.1772768E+000
3	0	9.004999772514566E+002	-2.1707540E+000
3	0	9.009999772388255E+002	-2.1573529E+000
3	0	9.014999772261945E+002	-2.1453464E+000
3	0	9.019999772135634E+002	-2.1458538E+000
3	0	9.024999772009323E+002	-2.1410429E+000
3	0	9.029999771883013E+002	-2.1244738E+000
3	0	9.034999771756702E+002	-2.1097400E+000
3	0	9.039999771630391E+002	-2.1119175E+000
3	0	9.044999771504081E+002	-2.1047826E+000
3	0	9.049999771377770E+002	-2.0987735E+000
3	0	9.054999771251460E+002	-2.0945206E+000
3	0	9.059999771125149E+002	-2.1020386E+000
3	0	9.064999770998838E+002	-2.1211274E+000
3	0	9.069999770872528E+002	-2.1115506E+000
3	0	9.074999770746217E+002	-2.1005750E+000
3	0	9.079999770619906E+002	-2.0914598E+000
3	0	9.084999770493596E+002	-2.0811436E+000
3	0	9.089999770367285E+002	-2.0847027E+000
3	0	9.094999770240975E+002	-2.0808444E+000
3	0	9.099999770114664E+002	-2.0767069E+000
3	0	9.104999769988353E+002	-2.0836365E+000
