mode	ox/red	error	control changes	time/s	control/V	Ewe/V	<I>/mA	(Q-Qo)/C	I Range	<Ece>/V	P/W	Ewe-Ece/V	
2	1	0	1	4.087260921161578E+002	-9.7573143E-001	-9.7451323E-001	8.070461964142424E+000	-1.8765802E+000	38	2.5745836E-001	-7.8647723E-003	-1.2319716E+000
2	1	0	1	4.090593921077379E+002	-9.7239858E-001	-9.6954066E-001	8.557802825153686E+000	-1.8737493E+000	38	2.5120229E-001	-8.2971379E-003	-1.2207429E+000
2	1	0	1	4.093927920993156E+002	-9.6906471E-001	-9.7019708E-001	9.125516186653243E+000	-1.8707421E+000	38	2.4274963E-001	-8.8535491E-003	-1.2129467E+000
2	1	0	1	4.097261920908932E+002	-9.6573043E-001	-9.6606600E-001	9.769041359379884E+000	-1.8675325E+000	38	2.3032703E-001	-9.4375387E-003	-1.1963930E+000
2	1	0	1	4.100595920824708E+002	-9.6239644E-001	-9.6240598E-001	1.044225593460038E+001	-1.8641039E+000	38	1.9346249E-001	-1.0049690E-002	-1.1558685E+000
2	1	0	1	4.103929920740484E+002	-9.5906234E-001	-9.6332121E-001	1.110235486498962E+001	-1.8604565E+000	38	7.6786570E-002	-1.0695134E-002	-1.0401077E+000
2	1	0	1	4.107263920656260E+002	-9.5572865E-001	-9.5592082E-001	1.197594490039359E+001	-1.8565520E+000	38	-1.6690879E-001	-1.1448055E-002	-7.8901201E-001
2	1	0	1	4.110596920572061E+002	-9.5239568E-001	-9.5500821E-001	1.288326708090494E+001	-1.8523504E+000	38	-7.3039246E-001	-1.2303626E-002	-2.2461575E-001
2	1	0	1	4.112596920521537E+002	-9.5039523E-001	-9.4740140E-001	1.328368596390200E+001	-1.8497250E+000	38	-8.3500975E-001	-1.2584982E-002	-1.1239165E-001
2	1	0	1	4.112825920515752E+002	-9.4989502E-001	-9.4462228E-001	1.329837799072266E+001	-1.8494182E+000	38	-8.4152341E-001	-1.2561944E-002	-1.0309887E-001
2	0	0	0	5.054797896719538E+002	-1.2705984E+000	-1.2700596E+000	-2.038344370524087E+002	-7.2533521E-003	37	6.4375687E-001	2.5888187E-001	-1.9138165E+000
2	0	0	1	5.056631896673207E+002	-1.2687652E+000	-1.2691431E+000	-2.006307776068484E+002	-4.4077251E-002	37	6.4208859E-001	2.5462916E-001	-1.9112318E+000
2	0	0	1	5.059965896588983E+002	-1.2654313E+000	-1.2668396E+000	-1.965856936078698E+002	-1.1019270E-001	37	6.4099431E-001	2.4904254E-001	-1.9078339E+000
2	0	0	1	5.063299896504759E+002	-1.2620971E+000	-1.2607695E+000	-1.925528561191831E+002	-1.7496051E-001	37	6.3919842E-001	2.4276477E-001	-1.8999679E+000
2	0	0	1	5.066632896420560E+002	-1.2587641E+000	-1.2575339E+000	-1.885043312153241E+002	-2.3835965E-001	37	6.3790697E-001	2.3705059E-001	-1.8954408E+000
2	0	0	1	5.069965896336362E+002	-1.2554311E+000	-1.2569262E+000	-1.845187250356150E+002	-3.0042133E-001	37	6.3592154E-001	2.3192641E-001	-1.8928478E+000
2	0	0	1	5.073299896252138E+002	-1.2520974E+000	-1.2526273E+000	-1.805829944867230E+002	-3.6118019E-001	37	6.3493401E-001	2.2620317E-001	-1.8875613E+000
2	0	0	1	5.076633896167914E+002	-1.2487630E+000	-1.2484607E+000	-1.766177222547419E+002	-4.2062485E-001	37	6.3411373E-001	2.2050028E-001	-1.8825743E+000
2	0	0	1	5.079967896083690E+002	-1.2454293E+000	-1.2459134E+000	-1.727598526466850E+002	-4.7876552E-001	37	6.3179970E-001	2.1524382E-001	-1.8777131E+000
2	0	0	1	5.083301895999466E+002	-1.2420950E+000	-1.2441571E+000	-1.689720297409282E+002	-5.3563356E-001	37	6.3081074E-001	2.1022774E-001	-1.8749678E+000
2	0	0	1	5.086635895915242E+002	-1.2387612E+000	-1.2391299E+000	-1.651826214443113E+002	-5.9123278E-001	37	6.2872499E-001	2.0468272E-001	-1.8678548E+000
2	0	0	1	5.089968895831043E+002	-1.2354285E+000	-1.2367085E+000	-1.614095491410696E+002	-6.4555353E-001	37	6.2789595E-001	1.9961657E-001	-1.8646045E+000
2	0	0	1	5.093301895746845E+002	-1.2320950E+000	-1.2315472E+000	-1.576974934690940E+002	-6.9862777E-001	37	6.2589371E-001	1.9421192E-001	-1.8574409E+000
2	0	0	1	5.096635895662621E+002	-1.2287613E+000	-1.2284663E+000	-1.538641676286639E+002	-7.5046581E-001	37	6.2517959E-001	1.8901694E-001	-1.8536458E+000
2	0	0	1	5.099969895578397E+002	-1.2254270E+000	-1.2274605E+000	-1.502149664911952E+002	-8.0105931E-001	37	6.2368894E-001	1.8438295E-001	-1.8511494E+000
2	0	0	1	5.103303895494173E+002	-1.2220932E+000	-1.2209468E+000	-1.465675678371272E+002	-8.5043383E-001	37	6.2211436E-001	1.7895120E-001	-1.8430612E+000
2	0	0	1	5.106637895409949E+002	-1.2187591E+000	-1.2190061E+000	-1.430052935537765E+002	-8.9861089E-001	37	6.2100422E-001	1.7432432E-001	-1.8400103E+000
2	0	0	1	5.109971895325725E+002	-1.2154251E+000	-1.2126324E+000	-1.394303102959830E+002	-9.4559097E-001	37	6.1922419E-001	1.6907771E-001	-1.8318566E+000
2	0	0	1	5.113304895241527E+002	-1.2120922E+000	-1.2107544E+000	-1.358920539286869E+002	-9.9137032E-001	37	6.1746562E-001	1.6453190E-001	-1.8282200E+000
2	0	0	1	5.116637895157328E+002	-1.2087591E+000	-1.2084724E+000	-1.323281912527555E+002	-1.0359658E+000	37	6.1640364E-001	1.5991497E-001	-1.8248761E+000
2	0	0	1	5.119971895073104E+002	-1.2054251E+000	-1.2063888E+000	-1.287885795959774E+002	-1.0793976E+000	37	6.1414641E-001	1.5536910E-001	-1.8205352E+000
2	0	0	1	5.123305894988880E+002	-1.2020911E+000	-1.2024854E+000	-1.253920436755983E+002	-1.1216710E+000	37	6.1289728E-001	1.5078211E-001	-1.8153827E+000
2	0	0	1	5.126639894904656E+002	-1.1987573E+000	-1.1964756E+000	-1.217973939765201E+002	-1.1627833E+000	37	6.1121565E-001	1.4572762E-001	-1.8076913E+000
2	0	0	1	5.129973894820432E+002	-1.1954230E+000	-1.1980373E+000	-1.184321996782105E+002	-1.2027375E+000	37	6.1054629E-001	1.4188619E-001	-1.8085835E+000
2	0	0	1	5.133307894736208E+002	-1.1920891E+000	-1.1921295E+000	-1.150403997053913E+002	-1.2415689E+000	37	6.0839254E-001	1.3714306E-001	-1.8005221E+000
2	0	0	1	5.136640894652010E+002	-1.1887563E+000	-1.1889200E+000	-1.117158337328566E+002	-1.2792637E+000	37	6.0669816E-001	1.3282119E-001	-1.7956182E+000
2	0	0	1	5.139973894567811E+002	-1.1854229E+000	-1.1866024E+000	-1.083063329196484E+002	-1.3158325E+000	37	6.0500503E-001	1.2851655E-001	-1.7916074E+000
2	0	0	1	5.143307894483587E+002	-1.1820892E+000	-1.1795809E+000	-1.049023768823336E+002	-1.3512789E+000	37	6.0337752E-001	1.2374084E-001	-1.7829585E+000
2	0	0	1	5.146641894399363E+002	-1.1787549E+000	-1.1810368E+000	-1.016121143450645E+002	-1.3856134E+000	37	6.0168666E-001	1.2000765E-001	-1.7827234E+000
2	0	0	1	5.149975894315139E+002	-1.1754212E+000	-1.1760353E+000	-9.823812720855574E+001	-1.4188346E+000	37	6.0030162E-001	1.1553150E-001	-1.7763369E+000
2	0	0	1	5.153309894230915E+002	-1.1720870E+000	-1.1739920E+000	-9.496919555898853E+001	-1.4509516E+000	37	5.9856427E-001	1.1149308E-001	-1.7725563E+000
2	0	0	1	5.156643894146691E+002	-1.1687531E+000	-1.1691951E+000	-9.179984234059674E+001	-1.4820006E+000	37	5.9737277E-001	1.0733192E-001	-1.7665678E+000
2	0	0	1	5.159976894062493E+002	-1.1654204E+000	-1.1670442E+000	-8.858020901034615E+001	-1.5119717E+000	37	5.9548646E-001	1.0337701E-001	-1.7625306E+000
2	0	0	1	5.163309893978294E+002	-1.1620870E+000	-1.1618766E+000	-8.540226492595320E+001	-1.5408790E+000	37	5.9383452E-001	9.9226892E-002	-1.7557111E+000
2	0	0	1	5.166643893894070E+002	-1.1587533E+000	-1.1588269E+000	-8.226992483971821E+001	-1.5687453E+000	37	5.9220797E-001	9.5336609E-002	-1.7510350E+000
2	0	0	1	5.169977893809846E+002	-1.1554191E+000	-1.1547381E+000	-7.914634821848233E+001	-1.5955689E+000	37	5.9079969E-001	9.1393299E-002	-1.7455378E+000
2	0	0	1	5.173311893725622E+002	-1.1520852E+000	-1.1519151E+000	-7.608435121322725E+001	-1.6213621E+000	37	5.8851802E-001	8.7642714E-002	-1.7404331E+000
2	0	0	1	5.176645893641398E+002	-1.1487510E+000	-1.1501395E+000	-7.299031065810225E+001	-1.6461239E+000	37	5.8681601E-001	8.3949037E-002	-1.7369554E+000
2	0	0	1	5.179979893557174E+002	-1.1454171E+000	-1.1446559E+000	-7.001573817754024E+001	-1.6698768E+000	37	5.8505321E-001	8.0143929E-002	-1.7297091E+000
2	0	0	1	5.183312893472976E+002	-1.1420841E+000	-1.1451160E+000	-6.700206146512073E+001	-1.6926256E+000	37	5.8325428E-001	7.6725133E-002	-1.7283702E+000
2	0	0	1	5.186646893388752E+002	-1.1387502E+000	-1.1379422E+000	-6.406700205568183E+001	-1.7143950E+000	37	5.8109301E-001	7.2904542E-002	-1.7190351E+000
2	0	0	1	5.189979893304553E+002	-1.1354172E+000	-1.1380039E+000	-6.115373119644369E+001	-1.7351867E+000	37	5.8044446E-001	6.9593184E-002	-1.7184484E+000
2	0	0	1	5.193313893220329E+002	-1.1320832E+000	-1.1328849E+000	-5.838054492167271E+001	-1.7550370E+000	37	5.7789671E-001	6.6138439E-002	-1.7107816E+000
2	0	0	1	5.196647893136105E+002	-1.1287490E+000	-1.1272148E+000	-5.557993795696984E+001	-1.7739586E+000	37	5.7662576E-001	6.2650532E-002	-1.7038405E+000
2	0	0	1	5.199981893051881E+002	-1.1254151E+000	-1.1312141E+000	-5.287274121409416E+001	-1.7919655E+000	37	5.7398492E-001	5.9810393E-002	-1.7051990E+000
2	0	0	1	5.203315892967657E+002	-1.1220810E+000	-1.1224375E+000	-5.015670717897802E+001	-1.8090656E+000	37	5.7306719E-001	5.6297768E-002	-1.6955047E+000
2	0	0	1	5.206648892883459E+002	-1.1187483E+000	-1.1201446E+000	-4.753948722113421E+001	-1.8252729E+000	37	5.7064480E-001	5.3251099E-002	-1.6907895E+000
2	0	0	1	5.210148892795041E+002	-1.1152480E+000	-1.1176245E+000	-4.475139167901955E+001	-1.8413413E+000	37	5.6857449E-001	5.0015252E-002	-1.6861989E+000
2	0	0	1	5.213649892706599E+002	-1.1117473E+000	-1.1091541E+000	-4.218335997012480E+001	-1.8565195E+000	38	5.6631517E-001	4.6787847E-002	-1.6754693E+000
2	0	0	1	5.216983892622375E+002	-1.1084131E+000	-1.1080124E+000	-3.969694829063684E+001	-1.8701010E+000	38	5.6478137E-001	4.3984711E-002	-1.6727939E+000
2	0	0	1	5.220317892538151E+002	-1.1050792E+000	-1.1039854E+000	-3.731828077923149E+001	-1.8828729E+000	38	5.6235629E-001	4.1198839E-002	-1.6663418E+000
2	0	0	1	5.223650892453952E+002	-1.1017463E+000	-1.0983919E+000	-3.495097783199071E+001	-1.8948523E+000	38	5.6084597E-001	3.8389869E-002	-1.6592379E+000
2	0	0	1	5.226983892369753E+002	-1.0984131E+000	-1.0923181E+000	-3.266269792076082E+001	-1.9060575E+000	38	5.5851907E-001	3.5678055E-002	-1.6508372E+000
2	0	0	1	5.230317892285530E+002	-1.0950792E+000	-1.0943155E+000	-3.040059304902292E+001	-1.9165095E+000	38	5.5688566E-001	3.3267841E-002	-1.6512012E+000
2	0	0	1	5.233651892201306E+002	-1.0917450E+000	-1.0930877E+000	-2.821497403031015E+001	-1.9262189E+000	38	5.5473459E-001	3.0841440E-002	-1.6478223E+000
2	0	0	1	5.236985892117082E+002	-1.0884113E+000	-1.0910922E+000	-2.613861991096258E+001	-1.9352198E+000	38	5.5222434E-001	2.8519645E-002	-1.6433165E+000
2	0	0	1	5.240319892032858E+002	-1.0850772E+000	-1.0854269E+000	-2.410298223820712E+001	-1.9435382E+000	38	5.5006504E-001	2.6162026E-002	-1.6354920E+000
2	0	0	1	5.243653891948634E+002	-1.0817430E+000	-1.0798262E+000	-2.209010849874937E+001	-1.9511807E+000	38	5.4780698E-001	2.3853479E-002	-1.6276332E+000
2	0	0	1	5.246986891864435E+002	-1.0784100E+000	-1.0780301E+000	-2.018127306921787E+001	-1.9581687E+000	38	5.4560441E-001	2.1756019E-002	-1.6236346E+000
2	0	0	1	5.250319891780237E+002	-1.0750771E+000	-1.0773166E+000	-1.833439287740367E+001	-1.9645327E+000	38	5.4306751E-001	1.9751947E-002	-1.6203842E+000
2	0	0	1	5.253653891696013E+002	-1.0717432E+000	-1.0722680E+000	-1.653092398520789E+001	-1.9702886E+000	38	5.4088306E-001	1.7725581E-002	-1.6131511E+000
2	0	0	1	5.256987891611789E+002	-1.0684090E+000	-1.0683135E+000	-1.473112388131973E+001	-1.9754443E+000	38	5.3826350E-001	1.5737459E-002	-1.6065769E+000
2	0	0	1	5.260321891527565E+002	-1.0650752E+000	-1.0648713E+000	-1.298417268781034E+001	-1.9800086E+000	38	5.3544122E-001	1.3826473E-002	-1.6003125E+000
2	0	0	1	5.263655891443341E+002	-1.0617409E+000	-1.0593560E+000	-1.125466277114015E+001	-1.9839956E+000	38	5.3300750E-001	1.1922694E-002	-1.5923635E+000
2	0	0	1	5.266989891359117E+002	-1.0584071E+000	-1.0579076E+000	-9.591121884587437E+000	-1.9874166E+000	38	5.2920842E-001	1.0146520E-002	-1.5871160E+000
2	0	0	1	5.270322891274918E+002	-1.0550743E+000	-1.0567981E+000	-8.025469597551776E+000	-1.9903005E+000	38	5.2612680E-001	8.4813014E-003	-1.5829248E+000
2	0	0	1	5.273655891190720E+002	-1.0517410E+000	-1.0526315E+000	-6.574265197197875E+000	-1.9926826E+000	38	5.2228546E-001	6.9202785E-003	-1.5749170E+000
2	0	0	1	5.277156891102277E+002	-1.0482403E+000	-1.0481974E+000	-5.077839801252519E+000	-1.9946548E+000	38	5.1805055E-001	5.3225784E-003	-1.5662479E+000
2	0	0	1	5.280657891013834E+002	-1.0447389E+000	-1.0462494E+000	-3.583567226464510E+000	-1.9961264E+000	39	5.1305932E-001	3.7493049E-003	-1.5593088E+000
2	0	0	1	5.283991890929610E+002	-1.0414051E+000	-1.0426999E+000	-2.042634035271034E+000	-1.9970131E+000	39	5.0656790E-001	2.1298544E-003	-1.5492678E+000
2	0	0	1	5.287324890845412E+002	-1.0380722E+000	-1.0371948E+000	-3.828272243855937E-001	-1.9973656E+000	39	4.9689370E-001	3.9706641E-004	-1.5340886E+000
2	1	0	1	5.290657890761213E+002	-1.0347390E+000	-1.0356559E+000	1.458165640530158E+000	-1.9971328E+000	39	4.8297092E-001	-1.5101578E-003	-1.5186268E+000
2	1	0	1	5.293991890676989E+002	-1.0314051E+000	-1.0314434E+000	3.563044716537419E+000	-1.9962394E+000	39	4.6360371E-001	-3.6750787E-003	-1.4950471E+000
2	1	0	1	5.297325890592765E+002	-1.0280709E+000	-1.0308270E+000	5.971633949408854E+000	-1.9945897E+000	39	4.3739480E-001	-6.1557218E-003	-1.4682219E+000
2	1	0	1	5.300659890508541E+002	-1.0247371E+000	-1.0258130E+000	8.654036283951214E+000	-1.9920871E+000	39	4.0568775E-001	-8.8774227E-003	-1.4315007E+000
2	1	0	1	5.303993890424317E+002	-1.0214030E+000	-1.0214475E+000	1.124289856916781E+001	-1.9886801E+000	38	3.7193188E-001	-1.1484031E-002	-1.3933794E+000
2	1	0	1	5.307327890340093E+002	-1.0180691E+000	-1.0190871E+000	1.317278099097722E+001	-1.9845463E+000	38	3.4133965E-001	-1.3424211E-002	-1.3604267E+000
2	1	0	1	5.310660890255895E+002	-1.0147362E+000	-1.0145922E+000	1.360377715047139E+001	-1.9800251E+000	38	3.1920582E-001	-1.3802286E-002	-1.3337979E+000
2	1	0	1	5.313993890171696E+002	-1.0114031E+000	-1.0127202E+000	1.225292520581024E+001	-1.9756721E+000	38	3.0492297E-001	-1.2408786E-002	-1.3176432E+000
2	1	0	1	5.317327890087472E+002	-1.0080693E+000	-1.0080808E+000	1.024103864329041E+001	-1.9718946E+000	38	2.9786965E-001	-1.0323795E-002	-1.3059505E+000
2	1	0	1	5.320661890003248E+002	-1.0047349E+000	-1.0058556E+000	8.702526835529994E+000	-1.9687072E+000	38	2.9318425E-001	-8.7534850E-003	-1.2990398E+000
2	1	0	1	5.323995889919024E+002	-1.0014012E+000	-1.0013591E+000	7.739348245209058E+000	-1.9659303E+000	38	2.9001957E-001	-7.7498667E-003	-1.2913787E+000
2	1	0	1	5.327329889834800E+002	-9.9806684E-001	-9.9840283E-001	7.205554612250182E+000	-1.9633970E+000	38	2.8654563E-001	-7.1940459E-003	-1.2849485E+000
2	1	0	1	5.330663889750576E+002	-9.9473315E-001	-9.9580377E-001	6.934476084158632E+000	-1.9609951E+000	38	2.8327066E-001	-6.9053774E-003	-1.2790744E+000
2	1	0	1	5.333996889666378E+002	-9.9140018E-001	-9.9146730E-001	6.850889585247877E+000	-1.9586509E+000	38	2.7998665E-001	-6.7924331E-003	-1.2714540E+000
2	1	0	1	5.337329889582179E+002	-9.8806715E-001	-9.8842043E-001	6.905948809292710E+000	-1.9563081E+000	38	2.7637962E-001	-6.8259807E-003	-1.2648001E+000
2	1	0	1	5.340663889497955E+002	-9.8473310E-001	-9.8481244E-001	7.068015738105998E+000	-1.9539267E+000	38	2.7295074E-001	-6.9606700E-003	-1.2577631E+000
2	1	0	1	5.343997889413731E+002	-9.8139888E-001	-9.8200250E-001	7.357194771642980E+000	-1.9514685E+000	38	2.6860124E-001	-7.2247838E-003	-1.2506037E+000
2	1	0	1	5.347331889329507E+002	-9.7806519E-001	-9.7711211E-001	7.703840381099354E+000	-1.9489025E+000	38	2.6415092E-001	-7.5275158E-003	-1.2412630E+000
2	1	0	1	5.350665889245283E+002	-9.7473103E-001	-9.7561508E-001	8.158882927967738E+000	-1.9462006E+000	38	2.5914702E-001	-7.9599293E-003	-1.2347621E+000
2	1	0	1	5.353999889161059E+002	-9.7139716E-001	-9.7158468E-001	8.691645048689566E+000	-1.9433327E+000	38	2.5365320E-001	-8.4446687E-003	-1.2252378E+000
2	1	0	1	5.357332889076861E+002	-9.6806425E-001	-9.6787202E-001	9.294008545952153E+000	-1.9402754E+000	38	2.4607261E-001	-8.9954110E-003	-1.2139447E+000
2	1	0	1	5.360665888992662E+002	-9.6473104E-001	-9.6678531E-001	9.963494077612623E+000	-1.9370046E+000	38	2.3352228E-001	-9.6325595E-003	-1.2003076E+000
2	1	0	1	5.363999888908438E+002	-9.6139705E-001	-9.6286803E-001	1.059292986843551E+001	-1.9335144E+000	38	1.9328408E-001	-1.0199593E-002	-1.1561521E+000
2	1	0	1	5.367333888824214E+002	-9.5806277E-001	-9.5813501E-001	1.127032444554737E+001	-1.9298067E+000	38	6.5402962E-002	-1.0798492E-002	-1.0235380E+000
2	1	0	1	5.370667888739990E+002	-9.5472920E-001	-9.5219553E-001	1.218094286466922E+001	-1.9258331E+000	38	-2.2816032E-001	-1.1598639E-002	-7.2403520E-001
2	1	0	1	5.373834888659985E+002	-9.5156211E-001	-9.4889563E-001	1.305399870135443E+001	-1.9217792E+000	38	-7.6312941E-001	-1.2386883E-002	-1.8576622E-001
2	1	0	1	5.375231888624694E+002	-9.4989502E-001	-9.5715553E-001	1.402842539548874E+001	-1.9199245E+000	38	-8.2756931E-001	-1.3427385E-002	-1.2958622E-001
2	0	0	0	6.316871864836867E+002	-1.2652645E+000	-1.2844990E+000	-2.074115069520249E+002	-7.3883706E-003	37	6.4314675E-001	2.6641989E-001	-1.9276458E+000
2	0	0	1	6.318705864790536E+002	-1.2634312E+000	-1.2656798E+000	-2.037505756279570E+002	-4.4796675E-002	37	6.4315349E-001	2.5788298E-001	-1.9088333E+000
2	0	0	1	6.322039864706312E+002	-1.2600973E+000	-1.2601773E+000	-1.996130927729278E+002	-1.1194816E-001	37	6.4113486E-001	2.5154787E-001	-1.9013121E+000
2	0	0	1	6.325373864622088E+002	-1.2567632E+000	-1.2589763E+000	-1.953305610244524E+002	-1.7770144E-001	37	6.3993841E-001	2.4591656E-001	-1.8989148E+000
2	0	0	1	6.328706864537889E+002	-1.2534301E+000	-1.2526908E+000	-1.913107139332126E+002	-2.4205427E-001	37	6.3847035E-001	2.3965317E-001	-1.8911612E+000
2	0	0	1	6.332039864453691E+002	-1.2500970E+000	-1.2513216E+000	-1.872660669838691E+002	-3.0506712E-001	37	6.3736427E-001	2.3433007E-001	-1.8886858E+000
2	0	0	1	6.335373864369467E+002	-1.2467633E+000	-1.2503600E+000	-1.833998129674005E+002	-3.6678147E-001	37	6.3590270E-001	2.2931579E-001	-1.8862627E+000
2	0	0	1	6.338707864285243E+002	-1.2434292E+000	-1.2440747E+000	-1.794064651240179E+002	-4.2718211E-001	37	6.3402623E-001	2.2319505E-001	-1.8781009E+000
2	0	0	1	6.342041864201019E+002	-1.2400954E+000	-1.2407668E+000	-1.755189940112207E+002	-4.8626813E-001	37	6.3304585E-001	2.1777813E-001	-1.8738127E+000
2	0	0	1	6.345375864116795E+002	-1.2367612E+000	-1.2357600E+000	-1.715926231348062E+002	-5.4405189E-001	37	6.3124424E-001	2.1204729E-001	-1.8670042E+000
2	0	0	1	6.348709864032571E+002	-1.2334272E+000	-1.2365466E+000	-1.676523849421078E+002	-6.0052145E-001	37	6.2947619E-001	2.0730999E-001	-1.8660228E+000
2	0	0	1	6.352042863948373E+002	-1.2300944E+000	-1.2301663E+000	-1.637365669685450E+002	-6.5567034E-001	37	6.2813830E-001	2.0142321E-001	-1.8583046E+000
2	0	0	1	6.355375863864174E+002	-1.2267611E+000	-1.2264726E+000	-1.599012968002312E+002	-7.0953298E-001	37	6.2665915E-001	1.9611456E-001	-1.8531318E+000
2	0	0	1	6.358709863779950E+002	-1.2234274E+000	-1.2229762E+000	-1.560993642888737E+002	-7.6213944E-001	37	6.2521166E-001	1.9090581E-001	-1.8481879E+000
2	0	0	1	6.362043863695726E+002	-1.2200930E+000	-1.2212102E+000	-1.523611406608607E+002	-8.1348395E-001	37	6.2328976E-001	1.8606499E-001	-1.8445001E+000
2	0	0	1	6.365377863611502E+002	-1.2167593E+000	-1.2173266E+000	-1.486333499409939E+002	-8.6358857E-001	37	6.2260270E-001	1.8093534E-001	-1.8399293E+000
2	0	0	1	6.368711863527278E+002	-1.2134254E+000	-1.2140945E+000	-1.448936779550521E+002	-9.1245258E-001	37	6.2084073E-001	1.7591462E-001	-1.8349352E+000
2	0	0	1	6.372045863443054E+002	-1.2100911E+000	-1.2104839E+000	-1.411804660084932E+002	-9.6007353E-001	37	6.1921620E-001	1.7089668E-001	-1.8297001E+000
2	0	0	1	6.375378863358856E+002	-1.2067584E+000	-1.2069544E+000	-1.374864319151952E+002	-1.0064408E+000	37	6.1714786E-001	1.6593985E-001	-1.8241022E+000
2	0	0	1	6.378711863274657E+002	-1.2034252E+000	-1.2042350E+000	-1.338327901257549E+002	-1.0515820E+000	37	6.1600006E-001	1.6116613E-001	-1.8202350E+000
2	0	0	1	6.382045863190433E+002	-1.2000914E+000	-1.2000281E+000	-1.301183437861641E+002	-1.0955129E+000	37	6.1455393E-001	1.5614566E-001	-1.8145820E+000
2	0	0	1	6.385379863106209E+002	-1.1967572E+000	-1.1959550E+000	-1.265774144077380E+002	-1.1382354E+000	37	6.1235940E-001	1.5138090E-001	-1.8083144E+000
2	0	0	1	6.388713863021985E+002	-1.1934233E+000	-1.1929069E+000	-1.230034226629655E+002	-1.1797731E+000	37	6.1138821E-001	1.4673163E-001	-1.8042951E+000
2	0	0	1	6.392047862937761E+002	-1.1900890E+000	-1.1913023E+000	-1.193929108217146E+002	-1.2201182E+000	37	6.0961556E-001	1.4223304E-001	-1.8009179E+000
2	0	0	1	6.395381862853537E+002	-1.1867551E+000	-1.1871306E+000	-1.158578928266538E+002	-1.2592670E+000	37	6.0792112E-001	1.3753845E-001	-1.7950517E+000
2	0	0	1	6.398714862769339E+002	-1.1834223E+000	-1.1824030E+000	-1.123557388290149E+002	-1.2972307E+000	37	6.0624838E-001	1.3284975E-001	-1.7886513E+000
2	0	0	1	6.402048862685115E+002	-1.1800883E+000	-1.1829276E+000	-1.088306806319024E+002	-1.3340354E+000	37	6.0465193E-001	1.2873882E-001	-1.7875795E+000
2	0	0	1	6.405381862600916E+002	-1.1767554E+000	-1.1791036E+000	-1.053559949235973E+002	-1.3696632E+000	37	6.0260504E-001	1.2422563E-001	-1.7817087E+000
2	0	0	1	6.408715862516692E+002	-1.1734211E+000	-1.1736737E+000	-1.019044240504575E+002	-1.4041456E+000	37	6.0132426E-001	1.1960255E-001	-1.7749979E+000
2	0	0	1	6.412049862432468E+002	-1.1700872E+000	-1.1698760E+000	-9.846752389473590E+001	-1.4374779E+000	37	6.0046506E-001	1.1519479E-001	-1.7703410E+000
2	0	0	1	6.415383862348244E+002	-1.1667531E+000	-1.1690079E+000	-9.510169249839620E+001	-1.4696754E+000	37	5.9819913E-001	1.1117463E-001	-1.7672070E+000
2	0	0	1	6.418717862264020E+002	-1.1634192E+000	-1.1617910E+000	-9.166986275603472E+001	-1.5007381E+000	37	5.9640449E-001	1.0650122E-001	-1.7581954E+000
2	0	0	1	6.422050862179822E+002	-1.1600864E+000	-1.1652548E+000	-8.828158552556638E+001	-1.5306518E+000	37	5.9433061E-001	1.0287055E-001	-1.7595854E+000
2	0	0	1	6.425383862095623E+002	-1.1567531E+000	-1.1587985E+000	-8.491296868745235E+001	-1.5594465E+000	37	5.9267175E-001	9.8397017E-002	-1.7514702E+000
2	0	0	1	6.428717862011399E+002	-1.1534194E+000	-1.1529803E+000	-8.162848354688117E+001	-1.5871376E+000	37	5.9099865E-001	9.4116032E-002	-1.7439790E+000
2	0	0	1	6.432051861927175E+002	-1.1500851E+000	-1.1522818E+000	-7.840765363199095E+001	-1.6137389E+000	37	5.8996564E-001	9.0347707E-002	-1.7422473E+000
2	0	0	1	6.435385861842951E+002	-1.1467513E+000	-1.1469152E+000	-7.519241627575138E+001	-1.6392680E+000	37	5.8770651E-001	8.6239323E-002	-1.7346218E+000
2	0	0	1	6.438719861758727E+002	-1.1434172E+000	-1.1466200E+000	-7.203325452266608E+001	-1.6637366E+000	37	5.8560860E-001	8.2594775E-002	-1.7322286E+000
2	0	0	1	6.442053861674503E+002	-1.1400832E+000	-1.1386559E+000	-6.895396198373032E+001	-1.6871692E+000	37	5.8399200E-001	7.8514837E-002	-1.7226479E+000
2	0	0	1	6.445386861590305E+002	-1.1367505E+000	-1.1368085E+000	-6.585997326679603E+001	-1.7095602E+000	37	5.8147258E-001	7.4870177E-002	-1.7182810E+000
2	0	0	1	6.448720861506081E+002	-1.1334163E+000	-1.1335176E+000	-6.283818730352277E+001	-1.7309375E+000	37	5.8054382E-001	7.1228191E-002	-1.7140615E+000
2	0	0	1	6.452053861421882E+002	-1.1300833E+000	-1.1289704E+000	-5.995109660231378E+001	-1.7513278E+000	37	5.7853925E-001	6.7683011E-002	-1.7075096E+000
2	0	0	1	6.455387861337658E+002	-1.1267492E+000	-1.1264101E+000	-5.700718121610157E+001	-1.7707514E+000	37	5.7627380E-001	6.4213470E-002	-1.7026839E+000
2	0	0	1	6.458721861253434E+002	-1.1234151E+000	-1.1206394E+000	-5.405697104831711E+001	-1.7891909E+000	37	5.7425421E-001	6.0578372E-002	-1.6948936E+000
