mode	ox/red	error	control changes	time/s	control/V	Ewe/V	<I>/mA	(Q-Qo)/C	I Range	<Ece>/V	P/W	Ewe-Ece/V	
2	0	0	1	1.289845991740003E+002	-1.1694441E+000	-1.1703365E+000	-1.343885748328739E+002	-9.2571491E-001	37	6.2045664E-001	1.5727985E-001	-1.7907932E+000
2	0	0	1	1.293178991655805E+002	-1.1661110E+000	-1.1668663E+000	-1.305599857562829E+002	-9.6977526E-001	37	6.1861348E-001	1.5234604E-001	-1.7854798E+000
2	0	0	1	1.296511991571606E+002	-1.1627779E+000	-1.1640012E+000	-1.268433250608791E+002	-1.0125755E+000	37	6.1735874E-001	1.4764579E-001	-1.7813599E+000
2	0	0	1	1.299845991487382E+002	-1.1594442E+000	-1.1603062E+000	-1.231542777701698E+002	-1.0541589E+000	37	6.1570466E-001	1.4289667E-001	-1.7760109E+000
2	0	0	1	1.303179991403158E+002	-1.1561100E+000	-1.1572664E+000	-1.195321179253674E+002	-1.0945252E+000	37	6.1376607E-001	1.3833050E-001	-1.7710325E+000
2	0	0	1	1.306513991318934E+002	-1.1527762E+000	-1.1528983E+000	-1.158220365043444E+002	-1.1336691E+000	37	6.1241287E-001	1.3353103E-001	-1.7653112E+000
2	0	0	1	1.309847991234710E+002	-1.1494420E+000	-1.1499945E+000	-1.121517288790885E+002	-1.1715806E+000	37	6.1069214E-001	1.2897387E-001	-1.7606866E+000
2	0	0	1	1.313181991150486E+002	-1.1461080E+000	-1.1471382E+000	-1.086463332121962E+002	-1.2082932E+000	37	6.0915059E-001	1.2463237E-001	-1.7562888E+000
2	0	0	1	1.316514991066288E+002	-1.1427753E+000	-1.1431149E+000	-1.051101778888384E+002	-1.2438238E+000	37	6.0711151E-001	1.2015301E-001	-1.7502265E+000
2	0	0	1	1.319848990982064E+002	-1.1394411E+000	-1.1407646E+000	-1.015647063286912E+002	-1.2781854E+000	37	6.0579091E-001	1.1586142E-001	-1.7465556E+000
2	0	0	1	1.323181990897865E+002	-1.1361083E+000	-1.1351889E+000	-9.802589672182376E+001	-1.3113561E+000	37	6.0404551E-001	1.1127792E-001	-1.7392344E+000
2	0	0	1	1.326515990813641E+002	-1.1327740E+000	-1.1331779E+000	-9.455993351207826E+001	-1.3433681E+000	37	6.0217184E-001	1.0715322E-001	-1.7353497E+000
2	0	0	1	1.329849990729417E+002	-1.1294401E+000	-1.1307844E+000	-9.112590107911802E+001	-1.3742309E+000	37	6.0062975E-001	1.0304375E-001	-1.7314141E+000
2	0	0	1	1.333183990645193E+002	-1.1261059E+000	-1.1262177E+000	-8.769498256042289E+001	-1.4039505E+000	37	5.9904289E-001	9.8763645E-002	-1.7252606E+000
2	0	0	1	1.336517990560969E+002	-1.1227720E+000	-1.1227303E+000	-8.435932029899050E+001	-1.4325428E+000	37	5.9696341E-001	9.4712764E-002	-1.7196937E+000
2	0	0	1	1.339850990476771E+002	-1.1194392E+000	-1.1200415E+000	-8.101102690013613E+001	-1.4600083E+000	37	5.9531826E-001	9.0735711E-002	-1.7153597E+000
2	0	0	1	1.343183990392572E+002	-1.1161059E+000	-1.1155716E+000	-7.781021742609835E+001	-1.4863837E+000	37	5.9385341E-001	8.6802870E-002	-1.7094250E+000
2	0	0	1	1.346517990308348E+002	-1.1127721E+000	-1.1138158E+000	-7.452683214756524E+001	-1.5116870E+000	37	5.9211773E-001	8.3009161E-002	-1.7059336E+000
2	0	0	1	1.349851990224124E+002	-1.1094379E+000	-1.1106944E+000	-7.129575248595859E+001	-1.5359038E+000	37	5.9017086E-001	7.9187796E-002	-1.7008653E+000
2	0	0	1	1.353185990139900E+002	-1.1061040E+000	-1.1064509E+000	-6.808940179271474E+001	-1.5590467E+000	37	5.8848780E-001	7.5337581E-002	-1.6949387E+000
2	0	0	1	1.356519990055676E+002	-1.1027702E+000	-1.1015041E+000	-6.495596539390226E+001	-1.5811349E+000	37	5.8642370E-001	7.1549259E-002	-1.6879277E+000
2	0	0	1	1.359853989971452E+002	-1.0994360E+000	-1.0997086E+000	-6.189214713236349E+001	-1.6021912E+000	37	5.8482009E-001	6.8063326E-002	-1.6845286E+000
2	0	0	1	1.363186989887254E+002	-1.0961032E+000	-1.0962924E+000	-5.880294208686405E+001	-1.6222150E+000	37	5.8301532E-001	6.4465217E-002	-1.6793077E+000
2	0	0	1	1.366520989803030E+002	-1.0927690E+000	-1.0934418E+000	-5.583263467215784E+001	-1.6412342E+000	37	5.8079863E-001	6.1049741E-002	-1.6742405E+000
2	0	0	1	1.369853989718831E+002	-1.0894362E+000	-1.0901637E+000	-5.287293539782598E+001	-1.6592613E+000	37	5.7915622E-001	5.7640154E-002	-1.6693199E+000
2	0	0	1	1.373187989634607E+002	-1.0861022E+000	-1.0852545E+000	-4.992726183979710E+001	-1.6763084E+000	37	5.7691157E-001	5.4183789E-002	-1.6621661E+000
2	0	0	1	1.376521989550383E+002	-1.0827681E+000	-1.0833892E+000	-4.699440322316354E+001	-1.6923764E+000	37	5.7515335E-001	5.0913226E-002	-1.6585425E+000
2	0	0	1	1.380022989461941E+002	-1.0792670E+000	-1.0793265E+000	-4.404260932482094E+001	-1.7081947E+000	37	5.7316709E-001	4.7536355E-002	-1.6524936E+000
2	0	0	1	1.383521989373548E+002	-1.0757680E+000	-1.0776089E+000	-4.103172028359393E+001	-1.7230077E+000	38	5.7063913E-001	4.4216149E-002	-1.6482481E+000
2	0	0	1	1.386855989289325E+002	-1.0724342E+000	-1.0729041E+000	-3.818410096101232E+001	-1.7361240E+000	38	5.6865942E-001	4.0967878E-002	-1.6415635E+000
2	0	0	1	1.390189989205101E+002	-1.0690999E+000	-1.0681990E+000	-3.537701923959833E+001	-1.7482971E+000	38	5.6633508E-001	3.7789699E-002	-1.6345341E+000
2	0	0	1	1.393523989120877E+002	-1.0657660E+000	-1.0666157E+000	-3.254998351122606E+001	-1.7595310E+000	38	5.6379396E-001	3.4718323E-002	-1.6304097E+000
2	0	0	1	1.396857989036653E+002	-1.0624319E+000	-1.0621380E+000	-2.977539727181232E+001	-1.7698328E+000	38	5.6160599E-001	3.1625580E-002	-1.6237440E+000
2	0	0	1	1.400191988952429E+002	-1.0590980E+000	-1.0612552E+000	-2.702187822127502E+001	-1.7792116E+000	38	5.5906266E-001	2.8677110E-002	-1.6203179E+000
2	0	0	1	1.403524988868230E+002	-1.0557652E+000	-1.0589440E+000	-2.427459149857183E+001	-1.7876704E+000	38	5.5615622E-001	2.5705433E-002	-1.6151001E+000
2	0	0	1	1.406858988784006E+002	-1.0524310E+000	-1.0521381E+000	-2.151112702408471E+001	-1.7952141E+000	38	5.5307984E-001	2.2632675E-002	-1.6052179E+000
2	0	0	1	1.410191988699808E+002	-1.0490981E+000	-1.0503339E+000	-1.874376658281831E+001	-1.8018345E+000	38	5.4981589E-001	1.9687213E-002	-1.6001498E+000
2	0	0	1	1.413525988615584E+002	-1.0457640E+000	-1.0463140E+000	-1.593276271916218E+001	-1.8075255E+000	38	5.4622549E-001	1.6670672E-002	-1.5925395E+000
2	0	0	1	1.416859988531360E+002	-1.0424302E+000	-1.0423057E+000	-1.307024221233226E+001	-1.8122703E+000	38	5.4187691E-001	1.3623188E-002	-1.5841826E+000
2	0	0	1	1.420193988447136E+002	-1.0390961E+000	-1.0386232E+000	-1.011063096328324E+001	-1.8160439E+000	38	5.3696293E-001	1.0501136E-002	-1.5755861E+000
2	0	0	1	1.423527988362912E+002	-1.0357620E+000	-1.0360789E+000	-7.074618595490449E+000	-1.8188174E+000	38	5.3085434E-001	7.3298635E-003	-1.5669333E+000
2	0	0	1	1.427026988274520E+002	-1.0322630E+000	-1.0328094E+000	-3.802509761306759E+000	-1.8205967E+000	38	5.2152836E-001	3.9272676E-003	-1.5543377E+000
2	0	0	1	1.430527988186077E+002	-1.0287617E+000	-1.0294887E+000	-3.786715652673696E-001	-1.8212553E+000	39	5.0776368E-001	3.8983810E-004	-1.5372524E+000
2	1	0	1	1.433861988101853E+002	-1.0254279E+000	-1.0252553E+000	2.776041218732686E+000	-1.8207635E+000	39	4.8758006E-001	-2.8461511E-003	-1.5128354E+000
2	1	0	1	1.437195988017629E+002	-1.0220942E+000	-1.0221695E+000	5.814985142332645E+000	-1.8192407E+000	39	4.5979005E-001	-5.9439004E-003	-1.4819596E+000
2	1	0	1	1.440529987933405E+002	-1.0187600E+000	-1.0202088E+000	8.799841976103259E+000	-1.8167145E+000	39	4.2821181E-001	-8.9776767E-003	-1.4484206E+000
2	1	0	1	1.444195987840794E+002	-1.0150943E+000	-1.0168869E+000	1.190523123153517E+001	-1.8128067E+000	38	3.9254048E-001	-1.2106274E-002	-1.4094274E+000
2	1	0	1	1.447529987756570E+002	-1.0117599E+000	-1.0119489E+000	1.442330596499596E+001	-1.8083322E+000	38	3.6196768E-001	-1.4595649E-002	-1.3739166E+000
2	1	0	1	1.450863987672346E+002	-1.0084261E+000	-1.0087914E+000	1.673243767576491E+001	-1.8030533E+000	38	3.3855060E-001	-1.6879540E-002	-1.3473420E+000
2	1	0	1	1.454197987588122E+002	-1.0050920E+000	-1.0055248E+000	1.851440379436826E+001	-1.7970932E+000	38	3.2078475E-001	-1.8616691E-002	-1.3263094E+000
2	1	0	1	1.457531987503899E+002	-1.0017581E+000	-1.0024619E+000	2.014185714721467E+001	-1.7905784E+000	38	2.9706779E-001	-2.0191444E-002	-1.2995297E+000
2	1	0	1	1.460864987419700E+002	-9.9842507E-001	-9.9903393E-001	2.222317236538669E+001	-1.7834359E+000	38	2.7053946E-001	-2.2201704E-002	-1.2695735E+000
2	1	0	1	1.464197987335501E+002	-9.9509186E-001	-9.9558061E-001	2.423499090235518E+001	-1.7756125E+000	38	2.4363680E-001	-2.4127888E-002	-1.2392174E+000
2	1	0	1	1.467531987251277E+002	-9.9175829E-001	-9.9114573E-001	2.612790938967242E+001	-1.7671380E+000	38	1.8052812E-001	-2.5896566E-002	-1.1716739E+000
2	1	0	1	1.470865987167053E+002	-9.8842400E-001	-9.8909771E-001	2.672689413643357E+001	-1.7582494E+000	38	-4.0272743E-001	-2.6435509E-002	-5.8637029E-001
2	1	0	1	1.474199987082829E+002	-9.8509002E-001	-9.8578191E-001	2.847619445714634E+001	-1.7489810E+000	38	-1.0020384E+000	-2.8071318E-002	1.6256452E-002
2	1	0	1	1.477533986998606E+002	-9.8175591E-001	-9.8266721E-001	3.066458194799941E+001	-1.7390428E+000	38	-1.1181781E+000	-3.0133080E-002	1.3551092E-001
2	1	0	1	1.480867986914382E+002	-9.7842205E-001	-9.8074526E-001	3.277147024200985E+001	-1.7283874E+000	38	-1.1612520E+000	-3.2140464E-002	1.8050677E-001
2	1	0	1	1.484200986830183E+002	-9.7508889E-001	-9.7631687E-001	3.481269889345356E+001	-1.7170444E+000	38	-1.1553237E+000	-3.3988226E-002	1.7900687E-001
2	1	0	1	1.487533986745984E+002	-9.7175586E-001	-9.7197628E-001	3.662182120740215E+001	-1.7050591E+000	38	-1.1435566E+000	-3.5595540E-002	1.7158031E-001
2	1	0	1	1.490867986661760E+002	-9.6842217E-001	-9.6809691E-001	3.802736038441174E+001	-1.6925364E+000	38	-1.1373509E+000	-3.6814172E-002	1.6925400E-001
2	1	0	1	1.494201986577536E+002	-9.6508801E-001	-9.6509224E-001	3.920645369211286E+001	-1.6795872E+000	38	-1.1341834E+000	-3.7837844E-002	1.6909117E-001
2	1	0	1	1.497535986493313E+002	-9.6175408E-001	-9.6241134E-001	4.027145439323868E+001	-1.6662658E+000	38	-1.1335466E+000	-3.8757704E-002	1.7113525E-001
2	1	0	1	1.500869986409089E+002	-9.5841992E-001	-9.5886505E-001	4.124278704176271E+001	-1.6526070E+000	38	-1.1339760E+000	-3.9546266E-002	1.7511094E-001
2	1	0	1	1.504203986324865E+002	-9.5508605E-001	-9.5530748E-001	4.222703912044014E+001	-1.6386225E+000	38	-1.1351023E+000	-4.0339805E-002	1.7979479E-001
2	1	0	1	1.507536986240666E+002	-9.5175314E-001	-9.5180964E-001	4.327643958045746E+001	-1.6243029E+000	38	-1.1369778E+000	-4.1190933E-002	1.8516815E-001
2	1	0	0	1.509123986200575E+002	-9.4991910E-001	-9.4783956E-001	4.411485024385672E+001	-1.6173964E+000	38	-1.1383741E+000	-4.1813802E-002	1.9053453E-001
2	0	0	0	2.408737963474414E+002	-1.2206169E+000	-1.2210810E+000	-2.008752445894129E+002	-7.1520912E-003	37	6.3958937E-001	2.4528494E-001	-1.8606703E+000
2	0	0	1	2.410571963428083E+002	-1.2187837E+000	-1.2193463E+000	-1.979515971234619E+002	-4.3490130E-002	37	6.3807362E-001	2.4137154E-001	-1.8574200E+000
2	0	0	1	2.413905963343859E+002	-1.2154496E+000	-1.2164036E+000	-1.933886410076211E+002	-1.0863943E-001	37	6.3635480E-001	2.3523864E-001	-1.8527584E+000
2	0	0	1	2.417239963259635E+002	-1.2121156E+000	-1.2128015E+000	-1.890093899109334E+002	-1.7230007E-001	37	6.3481677E-001	2.2923087E-001	-1.8476182E+000
2	0	0	1	2.420572963175437E+002	-1.2087827E+000	-1.2089473E+000	-1.846710820832165E+002	-2.3448209E-001	37	6.3309216E-001	2.2325760E-001	-1.8420395E+000
2	0	0	1	2.423905963091238E+002	-1.2054495E+000	-1.2058079E+000	-1.804513390705274E+002	-2.9524562E-001	37	6.3158292E-001	2.1758966E-001	-1.8373909E+000
2	0	0	1	2.427239963007014E+002	-1.2021158E+000	-1.2023983E+000	-1.763463182393261E+002	-3.5463774E-001	37	6.3014257E-001	2.1203852E-001	-1.8325409E+000
2	0	0	1	2.430573962922790E+002	-1.1987815E+000	-1.1993783E+000	-1.721564210881609E+002	-4.1264662E-001	37	6.2872535E-001	2.0648067E-001	-1.8281035E+000
2	0	0	1	2.433907962838566E+002	-1.1954478E+000	-1.1961488E+000	-1.679385262884171E+002	-4.6925712E-001	37	6.2710422E-001	2.0087945E-001	-1.8232529E+000
2	0	0	1	2.437241962754342E+002	-1.1921135E+000	-1.1930679E+000	-1.638310798103466E+002	-5.2447844E-001	37	6.2571198E-001	1.9546160E-001	-1.8187799E+000
2	0	0	1	2.440575962670118E+002	-1.1887796E+000	-1.1887381E+000	-1.598385333483966E+002	-5.7835466E-001	37	6.2420249E-001	1.9000615E-001	-1.8129406E+000
2	0	0	1	2.443908962585920E+002	-1.1854469E+000	-1.1856908E+000	-1.557437833416993E+002	-6.3086206E-001	37	6.2264258E-001	1.8466397E-001	-1.8083334E+000
2	0	0	1	2.447241962501721E+002	-1.1821135E+000	-1.1823250E+000	-1.516789029878501E+002	-6.8201268E-001	37	6.2113482E-001	1.7933376E-001	-1.8034599E+000
2	0	0	1	2.450575962417497E+002	-1.1787797E+000	-1.1788040E+000	-1.476688703427237E+002	-7.3183274E-001	37	6.1961412E-001	1.7407267E-001	-1.7984182E+000
2	0	0	1	2.453909962333273E+002	-1.1754454E+000	-1.1758468E+000	-1.436348416659004E+002	-7.8031141E-001	37	6.1800128E-001	1.6889258E-001	-1.7938480E+000
2	0	0	1	2.457243962249049E+002	-1.1721117E+000	-1.1730952E+000	-1.395885758608646E+002	-8.2744193E-001	37	6.1639947E-001	1.6375069E-001	-1.7894948E+000
2	0	0	1	2.460577962164825E+002	-1.1687777E+000	-1.1688457E+000	-1.357150700688680E+002	-8.7325209E-001	37	6.1449760E-001	1.5862997E-001	-1.7833433E+000
2	0	0	1	2.463911962080601E+002	-1.1654435E+000	-1.1659095E+000	-1.317416800127630E+002	-9.1775489E-001	37	6.1326075E-001	1.5359887E-001	-1.7791703E+000
2	0	0	1	2.467244961996403E+002	-1.1621108E+000	-1.1626767E+000	-1.278445335332704E+002	-9.6093428E-001	37	6.1140370E-001	1.4864185E-001	-1.7740804E+000
2	0	0	1	2.470577961912204E+002	-1.1587774E+000	-1.1592588E+000	-1.238900265641819E+002	-1.0028028E+000	37	6.0994548E-001	1.4362061E-001	-1.7692044E+000
2	0	0	1	2.473911961827980E+002	-1.1554437E+000	-1.1542776E+000	-1.200890243807926E+002	-1.0433912E+000	37	6.0851508E-001	1.3861607E-001	-1.7627926E+000
2	0	0	1	2.477245961743756E+002	-1.1521097E+000	-1.1530284E+000	-1.161648512709344E+002	-1.0826938E+000	37	6.0629517E-001	1.3394137E-001	-1.7593236E+000
2	0	0	1	2.480579961659532E+002	-1.1487756E+000	-1.1479369E+000	-1.123069511000608E+002	-1.1206995E+000	37	6.0507160E-001	1.2892130E-001	-1.7530086E+000
2	0	0	1	2.483913961575308E+002	-1.1454414E+000	-1.1461239E+000	-1.085405775249719E+002	-1.1574370E+000	37	6.0330373E-001	1.2440095E-001	-1.7494276E+000
2	0	0	1	2.487247961491084E+002	-1.1421076E+000	-1.1421803E+000	-1.048374119879445E+002	-1.1929286E+000	37	6.0143751E-001	1.1974323E-001	-1.7436178E+000
2	0	0	1	2.490580961406886E+002	-1.1387748E+000	-1.1400340E+000	-1.011765826843812E+002	-1.2271821E+000	37	6.0036576E-001	1.1534474E-001	-1.7403997E+000
2	0	0	1	2.493914961322662E+002	-1.1354406E+000	-1.1357297E+000	-9.747051841446330E+001	-1.2602201E+000	37	5.9812284E-001	1.1070016E-001	-1.7338525E+000
2	0	0	1	2.497247961238463E+002	-1.1321077E+000	-1.1331931E+000	-9.405654337283113E+001	-1.2920592E+000	37	5.9656006E-001	1.0658423E-001	-1.7297533E+000
2	0	0	1	2.500581961154239E+002	-1.1287736E+000	-1.1292694E+000	-9.040793627381247E+001	-1.3227289E+000	37	5.9474844E-001	1.0209491E-001	-1.7240179E+000
2	0	0	1	2.503915961070015E+002	-1.1254396E+000	-1.1266760E+000	-8.686337741629904E+001	-1.3522018E+000	37	5.9304100E-001	9.7866878E-002	-1.7197170E+000
2	0	0	1	2.507249960985791E+002	-1.1221055E+000	-1.1218759E+000	-8.347425062137911E+001	-1.3805184E+000	37	5.9128994E-001	9.3647748E-002	-1.7131658E+000
2	0	0	1	2.510583960901567E+002	-1.1187714E+000	-1.1190064E+000	-7.994173507396158E+001	-1.4076838E+000	37	5.8943188E-001	8.9455314E-002	-1.7084383E+000
2	0	0	1	2.513917960817344E+002	-1.1154379E+000	-1.1150770E+000	-7.644522123010353E+001	-1.4336764E+000	37	5.8817428E-001	8.5242309E-002	-1.7032514E+000
2	0	0	1	2.517250960733145E+002	-1.1121045E+000	-1.1111641E+000	-7.300965602093697E+001	-1.4585050E+000	37	5.8606374E-001	8.1125706E-002	-1.6972278E+000
2	0	0	1	2.520583960648946E+002	-1.1087717E+000	-1.1101402E+000	-6.966116240104054E+001	-1.4822041E+000	37	5.8393222E-001	7.7333659E-002	-1.6940725E+000
2	0	0	1	2.523917960564722E+002	-1.1054376E+000	-1.1060764E+000	-6.578822463319341E+001	-1.5047138E+000	37	5.8164948E-001	7.2766803E-002	-1.6877258E+000
2	0	0	1	2.527251960480498E+002	-1.1021036E+000	-1.1022218E+000	-6.254054349305562E+001	-1.5260299E+000	37	5.7952654E-001	6.8933554E-002	-1.6817484E+000
2	0	0	1	2.530585960396274E+002	-1.0987697E+000	-1.1001500E+000	-5.935961861041699E+001	-1.5462751E+000	37	5.7801813E-001	6.5304480E-002	-1.6781681E+000
2	0	0	1	2.533919960312051E+002	-1.0954355E+000	-1.0951947E+000	-5.621099014176889E+001	-1.5654652E+000	37	5.7575405E-001	6.1561979E-002	-1.6709487E+000
2	0	0	1	2.537252960227852E+002	-1.0921028E+000	-1.0925264E+000	-5.309133545274692E+001	-1.5836033E+000	37	5.7349730E-001	5.8003686E-002	-1.6660237E+000
2	0	0	1	2.540586960143628E+002	-1.0887685E+000	-1.0890093E+000	-5.003569901508581E+001	-1.6007206E+000	37	5.7190442E-001	5.4489341E-002	-1.6609137E+000
2	0	0	1	2.543919960059429E+002	-1.0854357E+000	-1.0854406E+000	-4.699983504707859E+001	-1.6168200E+000	37	5.6988728E-001	5.1015530E-002	-1.6553279E+000
2	0	0	1	2.547420959970987E+002	-1.0819348E+000	-1.0832566E+000	-4.397132102754295E+001	-1.6326406E+000	37	5.6764865E-001	4.7632225E-002	-1.6509053E+000
2	0	0	1	2.550921959882544E+002	-1.0784335E+000	-1.0801504E+000	-4.090831763065874E+001	-1.6474428E+000	38	5.6551927E-001	4.4187136E-002	-1.6456697E+000
2	0	0	1	2.554254959798345E+002	-1.0751008E+000	-1.0758924E+000	-3.797297781902637E+001	-1.6605155E+000	38	5.6316417E-001	4.0854841E-002	-1.6390567E+000
2	0	0	1	2.557587959714147E+002	-1.0717674E+000	-1.0724335E+000	-3.506625214395854E+001	-1.6726151E+000	38	5.6090230E-001	3.7606221E-002	-1.6333358E+000
2	0	0	1	2.560921959629923E+002	-1.0684336E+000	-1.0697292E+000	-3.217540202512146E+001	-1.6837521E+000	38	5.5863571E-001	3.4418967E-002	-1.6283649E+000
2	0	0	1	2.564255959545699E+002	-1.0650997E+000	-1.0650053E+000	-2.930368487462817E+001	-1.6939261E+000	38	5.5588502E-001	3.1208580E-002	-1.6208904E+000
2	0	0	1	2.567589959461475E+002	-1.0617656E+000	-1.0615165E+000	-2.650708944893857E+001	-1.7031562E+000	38	5.5329400E-001	2.8137714E-002	-1.6148105E+000
2	0	0	1	2.570923959377251E+002	-1.0584316E+000	-1.0591446E+000	-2.373981624595436E+001	-1.7114588E+000	38	5.5035174E-001	2.5143899E-002	-1.6094964E+000
2	0	0	1	2.574257959293027E+002	-1.0550975E+000	-1.0575919E+000	-2.098560326421899E+001	-1.7188420E+000	38	5.4756582E-001	2.2194205E-002	-1.6051577E+000
2	0	0	1	2.577590959208828E+002	-1.0517646E+000	-1.0530972E+000	-1.819684378939584E+001	-1.7252972E+000	38	5.4430580E-001	1.9163046E-002	-1.5974030E+000
2	0	0	1	2.580924959124604E+002	-1.0484306E+000	-1.0476153E+000	-1.538036318745924E+001	-1.7308191E+000	38	5.4093802E-001	1.6112704E-002	-1.5885533E+000
2	0	0	1	2.584257959040406E+002	-1.0450977E+000	-1.0455353E+000	-1.257032308514586E+001	-1.7354016E+000	38	5.3652042E-001	1.3142717E-002	-1.5820558E+000
2	0	0	1	2.587591958956182E+002	-1.0417634E+000	-1.0416235E+000	-9.702661892854877E+000	-1.7390385E+000	38	5.3149062E-001	1.0106521E-002	-1.5731142E+000
2	0	0	1	2.590925958871958E+002	-1.0384295E+000	-1.0393456E+000	-6.781450743713673E+000	-1.7417089E+000	38	5.2553964E-001	7.0482711E-003	-1.5648853E+000
2	0	0	1	2.594426958783515E+002	-1.0349287E+000	-1.0355740E+000	-3.637012497458155E+000	-1.7434317E+000	38	5.1691210E-001	3.7663954E-003	-1.5524861E+000
2	0	0	1	2.597926958695098E+002	-1.0314286E+000	-1.0310235E+000	-3.340151099414905E-001	-1.7440749E+000	39	5.0415045E-001	3.4437742E-004	-1.5351739E+000
2	1	0	1	2.601259958610899E+002	-1.0280957E+000	-1.0309390E+000	2.865092497762822E+000	-1.7435746E+000	39	4.8488295E-001	-2.9537356E-003	-1.5158219E+000
2	1	0	1	2.604593958526675E+002	-1.0247616E+000	-1.0250124E+000	5.973506543928650E+000	-1.7420217E+000	39	4.5864627E-001	-6.1229183E-003	-1.4836587E+000
2	1	0	1	2.607927958442451E+002	-1.0214276E+000	-1.0215213E+000	8.973700483826445E+000	-1.7394421E+000	39	4.2791462E-001	-9.1668265E-003	-1.4494359E+000
2	1	0	1	2.611261958358227E+002	-1.0180936E+000	-1.0196260E+000	1.188169190086078E+001	-1.7358782E+000	38	3.9587912E-001	-1.2114882E-002	-1.4155052E+000
2	1	0	1	2.614595958274003E+002	-1.0147595E+000	-1.0153005E+000	1.480699728706415E+001	-1.7313503E+000	38	3.6367348E-001	-1.5033551E-002	-1.3789740E+000
2	1	0	1	2.617929958189779E+002	-1.0114259E+000	-1.0113263E+000	1.746281764436930E+001	-1.7258930E+000	38	3.3732179E-001	-1.7660607E-002	-1.3486481E+000
2	1	0	1	2.621262958105581E+002	-1.0080926E+000	-1.0078088E+000	1.955507443401126E+001	-1.7196498E+000	38	3.1687182E-001	-1.9707777E-002	-1.3246806E+000
2	1	0	1	2.624595958021382E+002	-1.0047596E+000	-1.0051951E+000	2.144092224597247E+001	-1.7127506E+000	38	2.9437214E-001	-2.1552311E-002	-1.2995672E+000
2	1	0	1	2.627929957937158E+002	-1.0014255E+000	-1.0015409E+000	2.319614029159591E+001	-1.7052408E+000	38	2.7372798E-001	-2.3231883E-002	-1.2752689E+000
2	1	0	1	2.631263957852934E+002	-9.9809158E-001	-9.9811167E-001	2.487335008435440E+001	-1.6971593E+000	38	2.5480783E-001	-2.4826381E-002	-1.2529194E+000
