mode	error	time/s	<Ewe/V>	
3	0	9.344999763925443E+002	-1.6759828E+000
3	0	9.349999763799133E+002	-1.6731703E+000
3	0	9.354999763672822E+002	-1.6754521E+000
3	0	9.359999763546512E+002	-1.6751049E+000
3	0	9.364999763420201E+002	-1.6729529E+000
3	0	9.369999763293890E+002	-1.6740606E+000
3	0	9.374999763167580E+002	-1.6792778E+000
3	0	9.379999763041269E+002	-1.6811697E+000
3	0	9.384999762914958E+002	-1.6816199E+000
3	0	9.389999762788648E+002	-1.6808842E+000
3	0	9.394999762662337E+002	-1.6781106E+000
3	0	9.399999762536027E+002	-1.6783019E+000
3	0	9.404999762409716E+002	-1.6791615E+000
3	0	9.409999762283405E+002	-1.6802537E+000
3	0	9.414999762157095E+002	-1.6798803E+000
3	0	9.419999762030784E+002	-1.6737982E+000
3	0	9.424999761904473E+002	-1.6700317E+000
3	0	9.429999761778163E+002	-1.6714076E+000
3	0	9.434999761651852E+002	-1.6741142E+000
3	0	9.439999761525542E+002	-1.6723907E+000
3	0	9.444999761399231E+002	-1.6690212E+000
3	0	9.449999761272920E+002	-1.6678891E+000
3	0	9.454999761146610E+002	-1.6677524E+000
3	0	9.459999761020299E+002	-1.6702306E+000
3	0	9.464999760893988E+002	-1.6813369E+000
3	0	9.469999760767678E+002	-1.6810483E+000
3	0	9.474999760641367E+002	-1.6748869E+000
3	0	9.479999760515057E+002	-1.6739842E+000
3	0	9.484999760388746E+002	-1.6744498E+000
3	0	9.489999760262435E+002	-1.6750690E+000
3	0	9.494999760136125E+002	-1.6746639E+000
3	0	9.499999760009814E+002	-1.6748117E+000
3	0	9.504999759883503E+002	-1.6717838E+000
3	0	9.509999759757193E+002	-1.6695955E+000
3	0	9.514999759630882E+002	-1.6741961E+000
3	0	9.519999759504572E+002	-1.6703057E+000
3	0	9.524999759378261E+002	-1.6678778E+000
3	0	9.529999759251950E+002	-1.6676584E+000
3	0	9.534999759125640E+002	-1.6685197E+000
3	0	9.539999758999329E+002	-1.6691178E+000
3	0	9.544999758873018E+002	-1.6724434E+000
3	0	9.549999758746708E+002	-1.6730648E+000
3	0	9.554999758620397E+002	-1.6827983E+000
3	0	9.559999758494087E+002	-1.6782333E+000
3	0	9.564999758367776E+002	-1.6733159E+000
3	0	9.569999758241465E+002	-1.6721469E+000
3	0	9.574999758115155E+002	-1.6733111E+000
3	0	9.579999757988844E+002	-1.6696707E+000
3	0	9.584999757862533E+002	-1.6697410E+000
3	0	9.589999757736223E+002	-1.6705585E+000
3	0	9.594999757609912E+002	-1.6700788E+000
3	0	9.599999757483602E+002	-1.6741242E+000
3	0	9.604999757357291E+002	-1.6723409E+000
3	0	9.609999757230980E+002	-1.6665621E+000
3	0	9.614999757104670E+002	-1.6599684E+000
3	0	9.619999756978359E+002	-1.6546223E+000
3	0	9.624999756852048E+002	-1.6510016E+000
3	0	9.629999756725738E+002	-1.6572568E+000
3	0	9.634999756599427E+002	-1.6624523E+000
3	0	9.639999756473117E+002	-1.6562037E+000
3	0	9.644999756346806E+002	-1.6538000E+000
3	0	9.649999756220495E+002	-1.6541607E+000
3	0	9.654999756094185E+002	-1.6543207E+000
3	0	9.659999755967874E+002	-1.6539440E+000
3	0	9.664999755841563E+002	-1.6579237E+000
3	0	9.669999755715253E+002	-1.6612506E+000
3	0	9.674999755588942E+002	-1.6616902E+000
3	0	9.679999755462632E+002	-1.6619536E+000
3	0	9.684999755336321E+002	-1.6571625E+000
3	0	9.689999755210010E+002	-1.6560965E+000
3	0	9.694999755083700E+002	-1.6557990E+000
3	0	9.699999754957389E+002	-1.6562316E+000
3	0	9.704999754831078E+002	-1.6604759E+000
3	0	9.709999754704768E+002	-1.6554205E+000
3	0	9.714999754578457E+002	-1.6541778E+000
3	0	9.719999754452147E+002	-1.6516211E+000
3	0	9.724999754325836E+002	-1.6507975E+000
3	0	9.729999754199525E+002	-1.6493598E+000
3	0	9.734999754073215E+002	-1.6464072E+000
3	0	9.739999753946904E+002	-1.6451367E+000
3	0	9.744999753820593E+002	-1.6457112E+000
3	0	9.749999753694283E+002	-1.6498007E+000
3	0	9.754999753567972E+002	-1.6470026E+000
3	0	9.759999753441662E+002	-1.6445869E+000
3	0	9.764999753315351E+002	-1.6451859E+000
3	0	9.769999753189040E+002	-1.6413283E+000
3	0	9.774999753062730E+002	-1.6354666E+000
3	0	9.779999752936419E+002	-1.6329513E+000
3	0	9.784999752810108E+002	-1.6350086E+000
3	0	9.789999752683798E+002	-1.6387920E+000
3	0	9.794999752557487E+002	-1.6392908E+000
3	0	9.799999752431177E+002	-1.6366851E+000
3	0	9.804999752304866E+002	-1.6338547E+000
3	0	9.809999752178555E+002	-1.6333838E+000
3	0	9.814999752052245E+002	-1.6353134E+000
3	0	9.819999751925934E+002	-1.6325524E+000
3	0	9.824999751799623E+002	-1.6270591E+000
3	0	9.829999751673313E+002	-1.6291972E+000
3	0	9.834999751547002E+002	-1.6456873E+000
3	0	9.839999751420692E+002	-1.6487756E+000
3	0	9.844999751294381E+002	-1.6461055E+000
3	0	9.849999751168070E+002	-1.6425240E+000
3	0	9.854999751041760E+002	-1.6381763E+000
3	0	9.859999750915449E+002	-1.6335380E+000
3	0	9.864999750789138E+002	-1.6351506E+000
3	0	9.869999750662828E+002	-1.6393507E+000
3	0	9.874999750536517E+002	-1.6422637E+000
3	0	9.879999750410207E+002	-1.6528789E+000
3	0	9.884999750283896E+002	-1.6545700E+000
3	0	9.889999750157585E+002	-1.6488597E+000
3	0	9.894999750031275E+002	-1.6484152E+000
3	0	9.899999749904964E+002	-1.6482742E+000
3	0	9.904999749778654E+002	-1.6469836E+000
3	0	9.909999749652343E+002	-1.6483811E+000
3	0	9.914999749526032E+002	-1.6495159E+000
3	0	9.919999749399722E+002	-1.6462115E+000
3	0	9.924999749273411E+002	-1.6477393E+000
3	0	9.929999749147100E+002	-1.6502391E+000
3	0	9.934999749020790E+002	-1.6493506E+000
3	0	9.939999748894479E+002	-1.6462190E+000
3	0	9.944999748768169E+002	-1.6470298E+000
3	0	9.949999748641858E+002	-1.6457220E+000
3	0	9.954999748515547E+002	-1.6391748E+000
3	0	9.959999748389237E+002	-1.6326339E+000
3	0	9.964999748262926E+002	-1.6341134E+000
3	0	9.969999748136615E+002	-1.6371431E+000
3	0	9.974999748010305E+002	-1.6349213E+000
3	0	9.979999747883994E+002	-1.6366869E+000
3	0	9.984999747757684E+002	-1.6358099E+000
3	0	9.989999747631373E+002	-1.6308868E+000
3	0	9.994999747505062E+002	-1.6300114E+000
3	0	9.999999747378752E+002	-1.6387480E+000
3	0	1.000499974725244E+003	-1.6426895E+000
3	0	1.000999974712613E+003	-1.6448354E+000
3	0	1.001499974699982E+003	-1.6450856E+000
3	0	1.001999974687351E+003	-1.6427680E+000
3	0	1.002499974674720E+003	-1.6391513E+000
3	0	1.002999974662089E+003	-1.6363659E+000
3	0	1.003499974649458E+003	-1.6352905E+000
3	0	1.003999974636827E+003	-1.6384207E+000
3	0	1.004499974624196E+003	-1.6359030E+000
3	0	1.004999974611565E+003	-1.6314245E+000
3	0	1.005499974598933E+003	-1.6315696E+000
3	0	1.005999974586302E+003	-1.6347460E+000
3	0	1.006499974573671E+003	-1.6329041E+000
3	0	1.006999974561040E+003	-1.6301781E+000
3	0	1.007499974548409E+003	-1.6347460E+000
3	0	1.007999974535778E+003	-1.6331844E+000
3	0	1.008499974523147E+003	-1.6289834E+000
3	0	1.008999974510516E+003	-1.6269773E+000
3	0	1.009499974497885E+003	-1.6257904E+000
3	0	1.009999974485254E+003	-1.6405957E+000
3	0	1.010499974472623E+003	-1.6494932E+000
3	0	1.010999974459992E+003	-1.6492497E+000
3	0	1.011499974447361E+003	-1.6468019E+000
3	0	1.011999974434730E+003	-1.6442345E+000
3	0	1.012499974422099E+003	-1.6437123E+000
3	0	1.012999974409468E+003	-1.6501666E+000
3	0	1.013499974396836E+003	-1.6485662E+000
3	0	1.013999974384205E+003	-1.6480122E+000
3	0	1.014499974371574E+003	-1.6468505E+000
3	0	1.014999974358943E+003	-1.6447760E+000
3	0	1.015499974346312E+003	-1.6468221E+000
3	0	1.015999974333681E+003	-1.6442546E+000
3	0	1.016499974321050E+003	-1.6379139E+000
3	0	1.016999974308419E+003	-1.6362875E+000
3	0	1.017499974295788E+003	-1.6351284E+000
3	0	1.017999974283157E+003	-1.6413676E+000
3	0	1.018499974270526E+003	-1.6448812E+000
3	0	1.018999974257895E+003	-1.6435993E+000
3	0	1.019499974245264E+003	-1.6383417E+000
3	0	1.019999974232633E+003	-1.6302867E+000
3	0	1.020499974220002E+003	-1.6375064E+000
3	0	1.020999974207371E+003	-1.6376077E+000
3	0	1.021499974194739E+003	-1.6357574E+000
3	0	1.021999974182108E+003	-1.6367642E+000
3	0	1.022499974169477E+003	-1.6370983E+000
3	0	1.022999974156846E+003	-1.6324310E+000
3	0	1.023499974144215E+003	-1.6311175E+000
3	0	1.023999974131584E+003	-1.6322249E+000
3	0	1.024499974118953E+003	-1.6251594E+000
3	0	1.024999974106322E+003	-1.6269672E+000
3	0	1.025499974093691E+003	-1.6283908E+000
3	0	1.025999974081060E+003	-1.6341059E+000
3	0	1.026499974068429E+003	-1.6358302E+000
3	0	1.026999974055798E+003	-1.6369476E+000
3	0	1.027499974043167E+003	-1.6467801E+000
3	0	1.027999974030536E+003	-1.6622819E+000
3	0	1.028499974017905E+003	-1.6576176E+000
3	0	1.028999974005274E+003	-1.6542631E+000
3	0	1.029499973992642E+003	-1.6528422E+000
3	0	1.029999973980011E+003	-1.6485412E+000
3	0	1.030499973967380E+003	-1.6438986E+000
3	0	1.030999973954749E+003	-1.6427574E+000
3	0	1.031499973942118E+003	-1.6452930E+000
3	0	1.031999973929487E+003	-1.6464299E+000
3	0	1.032499973916856E+003	-1.6475670E+000
3	0	1.032999973904225E+003	-1.6433307E+000
3	0	1.033499973891594E+003	-1.6444520E+000
3	0	1.033999973878963E+003	-1.6427617E+000
3	0	1.034499973866332E+003	-1.6423111E+000
3	0	1.034999973853701E+003	-1.6406940E+000
3	0	1.035499973841070E+003	-1.6404065E+000
3	0	1.035999973828439E+003	-1.6423662E+000
3	0	1.036499973815808E+003	-1.6503463E+000
3	0	1.036999973803177E+003	-1.6493874E+000
3	0	1.037499973790545E+003	-1.6463633E+000
3	0	1.037999973777914E+003	-1.6490188E+000
3	0	1.038499973765283E+003	-1.6462907E+000
3	0	1.038999973752652E+003	-1.6433207E+000
3	0	1.039499973740021E+003	-1.6403067E+000
3	0	1.039999973727390E+003	-1.6414840E+000
3	0	1.040499973714759E+003	-1.6479602E+000
3	0	1.040999973702128E+003	-1.6456400E+000
3	0	1.041499973689497E+003	-1.6422982E+000
3	0	1.041999973676866E+003	-1.6498533E+000
3	0	1.042499973664235E+003	-1.6549225E+000
3	0	1.042999973651604E+003	-1.6575432E+000
3	0	1.043499973638973E+003	-1.6557873E+000
3	0	1.043999973626342E+003	-1.6526029E+000
3	0	1.044499973613711E+003	-1.6541747E+000
3	0	1.044999973601080E+003	-1.6555815E+000
3	0	1.045499973588448E+003	-1.6540099E+000
3	0	1.045999973575817E+003	-1.6557145E+000
3	0	1.046499973563186E+003	-1.6644464E+000
3	0	1.046999973550555E+003	-1.6605002E+000
3	0	1.047499973537924E+003	-1.6599054E+000
3	0	1.047999973525293E+003	-1.6648545E+000
3	0	1.048499973512662E+003	-1.6623449E+000
3	0	1.048999973500031E+003	-1.6586448E+000
3	0	1.049499973487400E+003	-1.6545826E+000
3	0	1.049999973474769E+003	-1.6548992E+000
3	0	1.050499973462138E+003	-1.6577293E+000
3	0	1.050999973449507E+003	-1.6557935E+000
3	0	1.051499973436876E+003	-1.6538086E+000
3	0	1.051999973424245E+003	-1.6509756E+000
3	0	1.052499973411614E+003	-1.6475891E+000
3	0	1.052999973398983E+003	-1.6462479E+000
3	0	1.053499973386351E+003	-1.6510975E+000
3	0	1.053999973373720E+003	-1.6659321E+000
3	0	1.054499973361089E+003	-1.6711338E+000
3	0	1.054999973348458E+003	-1.6656926E+000
3	0	1.055499973335827E+003	-1.6627467E+000
3	0	1.055999973323196E+003	-1.6636437E+000
3	0	1.056499973310565E+003	-1.6634045E+000
3	0	1.056999973297934E+003	-1.6586394E+000
3	0	1.057499973285303E+003	-1.6519670E+000
3	0	1.057999973272672E+003	-1.6502547E+000
3	0	1.058499973260041E+003	-1.6507167E+000
3	0	1.058999973247410E+003	-1.6592702E+000
3	0	1.059499973234779E+003	-1.6630884E+000
3	0	1.059999973222148E+003	-1.6599313E+000
3	0	1.060499973209517E+003	-1.6582527E+000
3	0	1.060999973196886E+003	-1.6557519E+000
3	0	1.061499973184254E+003	-1.6555758E+000
3	0	1.061999973171623E+003	-1.6556625E+000
3	0	1.062499973158992E+003	-1.6570016E+000
3	0	1.062999973146361E+003	-1.6535498E+000
3	0	1.063499973133730E+003	-1.6504145E+000
3	0	1.063999973121099E+003	-1.6502016E+000
3	0	1.064499973108468E+003	-1.6516317E+000
3	0	1.064999973095837E+003	-1.6507918E+000
3	0	1.065499973083206E+003	-1.6500740E+000
3	0	1.065999973070575E+003	-1.6550149E+000
3	0	1.066499973057944E+003	-1.6616614E+000
3	0	1.066999973045313E+003	-1.6587967E+000
3	0	1.067499973032682E+003	-1.6637161E+000
3	0	1.067999973020051E+003	-1.6725456E+000
3	0	1.068499973007420E+003	-1.6763369E+000
3	0	1.068999972994789E+003	-1.6724957E+000
3	0	1.069499972982157E+003	-1.6740508E+000
3	0	1.069999972969526E+003	-1.6699592E+000
3	0	1.070499972956895E+003	-1.6660434E+000
3	0	1.070999972944264E+003	-1.6630838E+000
3	0	1.071499972931633E+003	-1.6622248E+000
3	0	1.071999972919002E+003	-1.6627992E+000
3	0	1.072499972906371E+003	-1.6597548E+000
3	0	1.072999972893740E+003	-1.6583548E+000
3	0	1.073499972881109E+003	-1.6573192E+000
3	0	1.073999972868478E+003	-1.6545392E+000
3	0	1.074499972855847E+003	-1.6584184E+000
3	0	1.074999972843216E+003	-1.6670914E+000
3	0	1.075499972830585E+003	-1.6665244E+000
3	0	1.075999972817954E+003	-1.6682744E+000
3	0	1.076499972805323E+003	-1.6676465E+000
3	0	1.076999972792692E+003	-1.6663527E+000
3	0	1.077499972780060E+003	-1.6663460E+000
3	0	1.077999972767429E+003	-1.6633799E+000
3	0	1.078499972754798E+003	-1.6614201E+000
3	0	1.078999972742167E+003	-1.6619282E+000
3	0	1.079499972729536E+003	-1.6571234E+000
3	0	1.079999972716905E+003	-1.6505014E+000
3	0	1.080499972704274E+003	-1.6435287E+000
3	0	1.080999972691643E+003	-1.6380340E+000
3	0	1.081499972679012E+003	-1.6376054E+000
3	0	1.081999972666381E+003	-1.6414492E+000
3	0	1.082499972653750E+003	-1.6516315E+000
3	0	1.082999972641119E+003	-1.6534746E+000
3	0	1.083499972628488E+003	-1.6514369E+000
3	0	1.083999972615857E+003	-1.6468383E+000
3	0	1.084499972603226E+003	-1.6428751E+000
3	0	1.084999972590595E+003	-1.6438726E+000
3	0	1.085499972577963E+003	-1.6466994E+000
3	0	1.085999972565332E+003	-1.6441821E+000
3	0	1.086499972552701E+003	-1.6427029E+000
3	0	1.086999972540070E+003	-1.6569408E+000
3	0	1.087499972527439E+003	-1.6613846E+000
3	0	1.087999972514808E+003	-1.6558803E+000
3	0	1.088499972502177E+003	-1.6519163E+000
3	0	1.088999972489546E+003	-1.6490864E+000
3	0	1.089499972476915E+003	-1.6484191E+000
3	0	1.089999972464284E+003	-1.6516600E+000
3	0	1.090499972451653E+003	-1.6598430E+000
3	0	1.090999972439022E+003	-1.6590861E+000
3	0	1.091499972426391E+003	-1.6534334E+000
3	0	1.091999972413760E+003	-1.6462913E+000
3	0	1.092499972401129E+003	-1.6447473E+000
3	0	1.092999972388498E+003	-1.6437024E+000
3	0	1.093499972375866E+003	-1.6465868E+000
3	0	1.093999972363235E+003	-1.6452311E+000
3	0	1.094499972350604E+003	-1.6495014E+000
3	0	1.094999972337973E+003	-1.6555668E+000
3	0	1.095499972325342E+003	-1.6550528E+000
3	0	1.095999972312711E+003	-1.6539656E+000
3	0	1.096499972300080E+003	-1.6493086E+000
3	0	1.096999972287449E+003	-1.6420676E+000
3	0	1.097499972274818E+003	-1.6423951E+000
3	0	1.097999972262187E+003	-1.6436039E+000
3	0	1.098499972249556E+003	-1.6419514E+000
3	0	1.098999972236925E+003	-1.6420568E+000
3	0	1.099499972224294E+003	-1.6433420E+000
3	0	1.099999972211663E+003	-1.6371914E+000
3	0	1.100499972199032E+003	-1.6341496E+000
3	0	1.100999972186401E+003	-1.6321685E+000
3	0	1.101499972173769E+003	-1.6346084E+000
3	0	1.101999972161138E+003	-1.6360332E+000
3	0	1.102499972148507E+003	-1.6434455E+000
3	0	1.102999972135876E+003	-1.6440763E+000
3	0	1.103499972123245E+003	-1.6457791E+000
3	0	1.103999972110614E+003	-1.6444021E+000
3	0	1.104499972097983E+003	-1.6429327E+000
3	0	1.104999972085352E+003	-1.6489261E+000
3	0	1.105499972072721E+003	-1.6591142E+000
3	0	1.105999972060090E+003	-1.6582227E+000
3	0	1.106499972047459E+003	-1.6558532E+000
3	0	1.106999972034828E+003	-1.6524166E+000
3	0	1.107499972022197E+003	-1.6528164E+000
3	0	1.107999972009566E+003	-1.6548860E+000
3	0	1.108499971996935E+003	-1.6540010E+000
3	0	1.108999971984304E+003	-1.6512842E+000
3	0	1.109499971971672E+003	-1.6476588E+000
3	0	1.109999971959041E+003	-1.6461903E+000
3	0	1.110499971946410E+003	-1.6418231E+000
3	0	1.110999971933779E+003	-1.6419910E+000
3	0	1.111499971921148E+003	-1.6443506E+000
3	0	1.111999971908517E+003	-1.6384424E+000
3	0	1.112499971895886E+003	-1.6329638E+000
3	0	1.112999971883255E+003	-1.6330073E+000
3	0	1.113499971870624E+003	-1.6348224E+000
3	0	1.113999971857993E+003	-1.6377218E+000
3	0	1.114499971845362E+003	-1.6398913E+000
3	0	1.114999971832731E+003	-1.6431903E+000
3	0	1.115499971820100E+003	-1.6403328E+000
3	0	1.115999971807469E+003	-1.6469953E+000
3	0	1.116499971794838E+003	-1.6451865E+000
3	0	1.116999971782207E+003	-1.6439199E+000
3	0	1.117499971769576E+003	-1.6373997E+000
3	0	1.117999971756944E+003	-1.6349022E+000
3	0	1.118499971744313E+003	-1.6365609E+000
3	0	1.118999971731682E+003	-1.6374130E+000
3	0	1.119499971719051E+003	-1.6393673E+000
3	0	1.119999971706420E+003	-1.6427048E+000
3	0	1.120499971693789E+003	-1.6437618E+000
3	0	1.120999971681158E+003	-1.6435102E+000
3	0	1.121499971668527E+003	-1.6394144E+000
3	0	1.121999971655896E+003	-1.6331394E+000
3	0	1.122499971643265E+003	-1.6360551E+000
3	0	1.122999971630634E+003	-1.6396141E+000
3	0	1.123499971618003E+003	-1.6378874E+000
3	0	1.123999971605372E+003	-1.6376535E+000
3	0	1.124499971592741E+003	-1.6344240E+000
3	0	1.124999971580110E+003	-1.6364235E+000
3	0	1.125499971567479E+003	-1.6451942E+000
3	0	1.125999971554847E+003	-1.6451658E+000
3	0	1.126499971542216E+003	-1.6441298E+000
3	0	1.126999971529585E+003	-1.6380672E+000
3	0	1.127499971516954E+003	-1.6389854E+000
3	0	1.127999971504323E+003	-1.6460049E+000
3	0	1.128499971491692E+003	-1.6448745E+000
3	0	1.128999971479061E+003	-1.6406572E+000
3	0	1.129499971466430E+003	-1.6386817E+000
3	0	1.129999971453799E+003	-1.6345351E+000
3	0	1.130499971441168E+003	-1.6334070E+000
3	0	1.130999971428537E+003	-1.6330148E+000
3	0	1.131499971415906E+003	-1.6336116E+000
3	0	1.131999971403275E+003	-1.6284707E+000
3	0	1.132499971390644E+003	-1.6276060E+000
3	0	1.132999971378013E+003	-1.6322509E+000
3	0	1.133499971365382E+003	-1.6320210E+000
3	0	1.133999971352750E+003	-1.6280661E+000
3	0	1.134499971340119E+003	-1.6268744E+000
3	0	1.134999971327488E+003	-1.6272950E+000
3	0	1.135499971314857E+003	-1.6267159E+000
3	0	1.135999971302226E+003	-1.6256865E+000
3	0	1.136499971289595E+003	-1.6310714E+000
3	0	1.136999971276964E+003	-1.6356047E+000
3	0	1.137499971264333E+003	-1.6341674E+000
3	0	1.137999971251702E+003	-1.6310922E+000
3	0	1.138499971239071E+003	-1.6265800E+000
3	0	1.138999971226440E+003	-1.6267979E+000
3	0	1.139499971213809E+003	-1.6258101E+000
3	0	1.139999971201178E+003	-1.6260197E+000
3	0	1.140499971188547E+003	-1.6264101E+000
3	0	1.140999971175916E+003	-1.6264782E+000
3	0	1.141499971163285E+003	-1.6198746E+000
3	0	1.141999971150653E+003	-1.6204417E+000
3	0	1.142499971138022E+003	-1.6173664E+000
3	0	1.142999971125391E+003	-1.6160047E+000
3	0	1.143499971112760E+003	-1.6211401E+000
3	0	1.143999971100129E+003	-1.6276869E+000
3	0	1.144499971087498E+003	-1.6339303E+000
3	0	1.144999971074867E+003	-1.6315041E+000
3	0	1.145499971062236E+003	-1.6247638E+000
3	0	1.145999971049605E+003	-1.6410137E+000
3	0	1.146499971036974E+003	-1.6478006E+000
3	0	1.146999971024343E+003	-1.6468180E+000
3	0	1.147499971011712E+003	-1.6451559E+000
3	0	1.147999970999081E+003	-1.6444398E+000
3	0	1.148499970986450E+003	-1.6433057E+000
3	0	1.148999970973819E+003	-1.6391121E+000
3	0	1.149499970961188E+003	-1.6370168E+000
3	0	1.149999970948556E+003	-1.6361282E+000
3	0	1.150499970935925E+003	-1.6354342E+000
3	0	1.150999970923294E+003	-1.6370335E+000
3	0	1.151499970910663E+003	-1.6422642E+000
3	0	1.151999970898032E+003	-1.6451278E+000
3	0	1.152499970885401E+003	-1.6416672E+000
3	0	1.152999970872770E+003	-1.6382023E+000
3	0	1.153499970860139E+003	-1.6380693E+000
3	0	1.153999970847508E+003	-1.6408281E+000
3	0	1.154499970834877E+003	-1.6439447E+000
3	0	1.154999970822246E+003	-1.6412910E+000
3	0	1.155499970809615E+003	-1.6385134E+000
3	0	1.155999970796984E+003	-1.6348230E+000
3	0	1.156499970784353E+003	-1.6351866E+000
3	0	1.156999970771722E+003	-1.6393069E+000
3	0	1.157499970759091E+003	-1.6446261E+000
3	0	1.157999970746459E+003	-1.6467979E+000
3	0	1.158499970733828E+003	-1.6525375E+000
3	0	1.158999970721197E+003	-1.6623100E+000
3	0	1.159499970708566E+003	-1.6606852E+000
3	0	1.159999970695935E+003	-1.6587676E+000
3	0	1.160499970683304E+003	-1.6562239E+000
3	0	1.160999970670673E+003	-1.6510147E+000
3	0	1.161499970658042E+003	-1.6468475E+000
3	0	1.161999970645411E+003	-1.6494642E+000
3	0	1.162499970632780E+003	-1.6542314E+000
3	0	1.162999970620149E+003	-1.6531414E+000
3	0	1.163499970607518E+003	-1.6491237E+000
3	0	1.163999970594887E+003	-1.6483004E+000
3	0	1.164499970582256E+003	-1.6424888E+000
3	0	1.164999970569625E+003	-1.6395137E+000
3	0	1.165499970556994E+003	-1.6414602E+000
3	0	1.165999970544362E+003	-1.6545666E+000
3	0	1.166499970531731E+003	-1.6609139E+000
3	0	1.166999970519100E+003	-1.6588073E+000
3	0	1.167499970506469E+003	-1.6570457E+000
3	0	1.167999970493838E+003	-1.6553535E+000
3	0	1.168499970481207E+003	-1.6566186E+000
3	0	1.168999970468576E+003	-1.6546818E+000
3	0	1.169499970455945E+003	-1.6526713E+000
3	0	1.169999970443314E+003	-1.6477696E+000
3	0	1.170499970430683E+003	-1.6469750E+000
3	0	1.170999970418052E+003	-1.6427807E+000
3	0	1.171499970405421E+003	-1.6480889E+000
3	0	1.171999970392790E+003	-1.6469668E+000
3	0	1.172499970380159E+003	-1.6453353E+000
3	0	1.172999970367528E+003	-1.6416535E+000
3	0	1.173499970354897E+003	-1.6425680E+000
3	0	1.173999970342265E+003	-1.6419334E+000
3	0	1.174499970329634E+003	-1.6446240E+000
3	0	1.174999970317003E+003	-1.6435815E+000
3	0	1.175499970304372E+003	-1.6377510E+000
3	0	1.175999970291741E+003	-1.6402862E+000
3	0	1.176499970279110E+003	-1.6372339E+000
3	0	1.176999970266479E+003	-1.6348642E+000
3	0	1.177499970253848E+003	-1.6345824E+000
3	0	1.177999970241217E+003	-1.6362174E+000
3	0	1.178499970228586E+003	-1.6521691E+000
3	0	1.178999970215955E+003	-1.6544393E+000
3	0	1.179499970203324E+003	-1.6494431E+000
3	0	1.179999970190693E+003	-1.6455849E+000
3	0	1.180499970178062E+003	-1.6415883E+000
3	0	1.180999970165431E+003	-1.6395019E+000
3	0	1.181499970152800E+003	-1.6500078E+000
3	0	1.181999970140168E+003	-1.6545272E+000
3	0	1.182499970127537E+003	-1.6553949E+000
3	0	1.182999970114906E+003	-1.6597111E+000
3	0	1.183499970102275E+003	-1.6698233E+000
3	0	1.183999970089644E+003	-1.6673526E+000
3	0	1.184499970077013E+003	-1.6612574E+000
3	0	1.184999970064382E+003	-1.6609685E+000
3	0	1.185499970051751E+003	-1.6628574E+000
3	0	1.185999970039120E+003	-1.6630797E+000
3	0	1.186499970026489E+003	-1.6712526E+000
3	0	1.186999970013858E+003	-1.6667738E+000
3	0	1.187499970001227E+003	-1.6688706E+000
3	0	1.187999969988596E+003	-1.6716660E+000
3	0	1.188499969975965E+003	-1.6710715E+000
3	0	1.188999969963334E+003	-1.6714479E+000
3	0	1.189499969950703E+003	-1.6724190E+000
3	0	1.189999969938071E+003	-1.6720057E+000
3	0	1.190499969925440E+003	-1.6751055E+000
3	0	1.190999969912809E+003	-1.6724358E+000
3	0	1.191499969900178E+003	-1.6662854E+000
3	0	1.191999969887547E+003	-1.6704651E+000
3	0	1.192499969874916E+003	-1.6737064E+000
3	0	1.192999969862285E+003	-1.6742053E+000
3	0	1.193499969849654E+003	-1.6728534E+000
3	0	1.193999969837023E+003	-1.6673180E+000
3	0	1.194499969824392E+003	-1.6605661E+000
3	0	1.194999969811761E+003	-1.6627460E+000
3	0	1.195499969799130E+003	-1.6606265E+000
3	0	1.195999969786499E+003	-1.6650292E+000
3	0	1.196499969773868E+003	-1.6693418E+000
3	0	1.196999969761237E+003	-1.6671250E+000
3	0	1.197499969748606E+003	-1.6716045E+000
3	0	1.197999969735974E+003	-1.6680816E+000
3	0	1.198499969723343E+003	-1.6638793E+000
3	0	1.198999969710712E+003	-1.6623756E+000
3	0	1.199499969698081E+003	-1.6651598E+000
3	0	1.199999969685450E+003	-1.6717474E+000
3	0	1.200499969672819E+003	-1.6689649E+000
3	0	1.200999969660188E+003	-1.6599891E+000
3	0	1.201499969647557E+003	-1.6604576E+000
3	0	1.201999969634926E+003	-1.6596049E+000
3	0	1.202499969622295E+003	-1.6620941E+000
3	0	1.202999969609664E+003	-1.6645409E+000
3	0	1.203499969597033E+003	-1.6649379E+000
3	0	1.203999969584402E+003	-1.6586403E+000
3	0	1.204499969571771E+003	-1.6628662E+000
3	0	1.204999969559140E+003	-1.6617918E+000
3	0	1.205499969546509E+003	-1.6645262E+000
3	0	1.205999969533877E+003	-1.6656348E+000
3	0	1.206499969521246E+003	-1.6669465E+000
3	0	1.206999969508615E+003	-1.6703938E+000
3	0	1.207499969495984E+003	-1.6743289E+000
3	0	1.207999969483353E+003	-1.6705445E+000
3	0	1.208499969470722E+003	-1.6642876E+000
3	0	1.208999969458091E+003	-1.6618592E+000
3	0	1.209499969445460E+003	-1.6592265E+000
3	0	1.209999969432829E+003	-1.6572896E+000
3	0	1.210499969420198E+003	-1.6516793E+000
3	0	1.210999969407567E+003	-1.6521213E+000
3	0	1.211499969394936E+003	-1.6531551E+000
3	0	1.211999969382305E+003	-1.6465272E+000
3	0	1.212499969369674E+003	-1.6398886E+000
3	0	1.212999969357043E+003	-1.6428965E+000
3	0	1.213499969344412E+003	-1.6497059E+000
