mode	ox/red	error	control changes	time/s	control/V	Ewe/V	<I>/mA	(Q-Qo)/C	I Range	<Ece>/V	P/W	Ewe-Ece/V	
2	0	0	1	1.291105991799850E+002	-1.1887796E+000	-1.1901978E+000	-1.351876546127544E+002	-9.2236882E-001	37	6.2056047E-001	1.6090006E-001	-1.8107584E+000
2	0	0	1	1.294438991715651E+002	-1.1854469E+000	-1.1847682E+000	-1.316757484400589E+002	-9.6676868E-001	37	6.1900640E-001	1.5600523E-001	-1.8037746E+000
2	0	0	1	1.297771991631453E+002	-1.1821135E+000	-1.1820263E+000	-1.281885240202051E+002	-1.0100026E+000	37	6.1741149E-001	1.5152220E-001	-1.7994378E+000
2	0	0	1	1.301105991547229E+002	-1.1787797E+000	-1.1793518E+000	-1.246403974261577E+002	-1.0520775E+000	37	6.1614138E-001	1.4699487E-001	-1.7954931E+000
2	0	0	1	1.304439991463005E+002	-1.1754457E+000	-1.1751732E+000	-1.211360211780079E+002	-1.0929726E+000	37	6.1444843E-001	1.4235580E-001	-1.7896216E+000
2	0	0	1	1.307773991378781E+002	-1.1721117E+000	-1.1720053E+000	-1.175805795551460E+002	-1.1326933E+000	37	6.1266613E-001	1.3780506E-001	-1.7846714E+000
2	0	0	1	1.311107991294557E+002	-1.1687777E+000	-1.1692387E+000	-1.142767473274457E+002	-1.1712714E+000	37	6.1123908E-001	1.3361679E-001	-1.7804778E+000
2	0	0	1	1.314441991210333E+002	-1.1654435E+000	-1.1647222E+000	-1.108019616274096E+002	-1.2087179E+000	37	6.0995477E-001	1.2905350E-001	-1.7746770E+000
2	0	0	1	1.317774991126134E+002	-1.1621108E+000	-1.1633600E+000	-1.075335729663620E+002	-1.2450314E+000	37	6.0855031E-001	1.2510026E-001	-1.7719103E+000
2	0	0	1	1.321108991041910E+002	-1.1587766E+000	-1.1569214E+000	-1.041906035955873E+002	-1.2802528E+000	37	6.0678136E-001	1.2054034E-001	-1.7637028E+000
2	0	0	1	1.324441990957712E+002	-1.1554437E+000	-1.1570879E+000	-1.009054511866864E+002	-1.3143580E+000	37	6.0513055E-001	1.1675648E-001	-1.7622185E+000
2	0	0	1	1.327775990873488E+002	-1.1521097E+000	-1.1508754E+000	-9.754813697315376E+001	-1.3473674E+000	37	6.0387325E-001	1.1226576E-001	-1.7547487E+000
2	0	0	1	1.331109990789264E+002	-1.1487756E+000	-1.1485770E+000	-9.425654369454287E+001	-1.3792672E+000	37	6.0212654E-001	1.0826089E-001	-1.7507036E+000
2	0	0	1	1.334443990705040E+002	-1.1454414E+000	-1.1474332E+000	-9.108000932659623E+001	-1.4100890E+000	37	6.0033238E-001	1.0450822E-001	-1.7477655E+000
2	0	0	1	1.337777990620816E+002	-1.1421076E+000	-1.1438287E+000	-8.790280014920381E+001	-1.4398537E+000	37	5.9875035E-001	1.0054575E-001	-1.7425791E+000
2	0	0	1	1.341111990536592E+002	-1.1387739E+000	-1.1397982E+000	-8.454594970818516E+001	-1.4685296E+000	37	5.9708762E-001	9.6365318E-002	-1.7368858E+000
2	0	0	1	1.344444990452394E+002	-1.1354406E+000	-1.1346781E+000	-8.146006917036186E+001	-1.4961215E+000	37	5.9571463E-001	9.2430957E-002	-1.7303927E+000
2	0	0	1	1.347777990368195E+002	-1.1321077E+000	-1.1325792E+000	-7.848034919648512E+001	-1.5227034E+000	37	5.9388459E-001	8.8885210E-002	-1.7264638E+000
2	0	0	1	1.351111990283971E+002	-1.1287736E+000	-1.1291054E+000	-7.539473037881675E+001	-1.5482820E+000	37	5.9214067E-001	8.5128598E-002	-1.7212461E+000
2	0	0	1	1.354445990199747E+002	-1.1254396E+000	-1.1270902E+000	-7.235800170553303E+001	-1.5728422E+000	37	5.9043568E-001	8.1553996E-002	-1.7175260E+000
2	0	0	1	1.357779990115523E+002	-1.1221056E+000	-1.1221559E+000	-6.940189985029872E+001	-1.5964011E+000	37	5.8896524E-001	7.7879749E-002	-1.7111211E+000
2	0	0	1	1.361113990031299E+002	-1.1187714E+000	-1.1173609E+000	-6.640492296197070E+001	-1.6189674E+000	37	5.8748358E-001	7.4198268E-002	-1.7048445E+000
2	0	0	1	1.364447989947075E+002	-1.1154379E+000	-1.1157123E+000	-6.352790941270132E+001	-1.6405554E+000	37	5.8557725E-001	7.0878871E-002	-1.7012895E+000
2	0	0	1	1.367780989862877E+002	-1.1121045E+000	-1.1122726E+000	-6.059051829531649E+001	-1.6611686E+000	37	5.8396131E-001	6.7393176E-002	-1.6962340E+000
2	0	0	1	1.371113989778678E+002	-1.1087717E+000	-1.1075450E+000	-5.773114609783329E+001	-1.6808158E+000	37	5.8209336E-001	6.3939840E-002	-1.6896384E+000
2	0	0	1	1.374447989694454E+002	-1.1054378E+000	-1.1042080E+000	-5.504388231912640E+001	-1.6995453E+000	37	5.8060360E-001	6.0779896E-002	-1.6848116E+000
2	0	0	1	1.377781989610230E+002	-1.1021036E+000	-1.1023140E+000	-5.228984329939749E+001	-1.7173668E+000	37	5.7828653E-001	5.7639826E-002	-1.6806005E+000
2	0	0	1	1.381115989526006E+002	-1.0987697E+000	-1.1005517E+000	-4.958488125364974E+001	-1.7342776E+000	37	5.7672876E-001	5.4570727E-002	-1.6772804E+000
2	0	0	1	1.384449989441782E+002	-1.0954355E+000	-1.0955536E+000	-4.681666453523746E+001	-1.7502738E+000	37	5.7473701E-001	5.1290166E-002	-1.6702907E+000
2	0	0	1	1.387948989353390E+002	-1.0919368E+000	-1.0927131E+000	-4.408170340087091E+001	-1.7660871E+000	37	5.7286823E-001	4.8168655E-002	-1.6655813E+000
2	0	0	1	1.391449989264947E+002	-1.0884358E+000	-1.0894836E+000	-4.135296332360662E+001	-1.7809958E+000	38	5.7106751E-001	4.5053378E-002	-1.6605511E+000
2	0	0	1	1.394783989180723E+002	-1.0851017E+000	-1.0856107E+000	-3.873878343743831E+001	-1.7942754E+000	38	5.6894612E-001	4.2055238E-002	-1.6545569E+000
2	0	0	1	1.398117989096500E+002	-1.0817678E+000	-1.0803429E+000	-3.621357751424057E+001	-1.8066981E+000	38	5.6695694E-001	3.9123081E-002	-1.6472998E+000
2	0	0	1	1.401451989012276E+002	-1.0784335E+000	-1.0798180E+000	-3.375860846968703E+001	-1.8182924E+000	38	5.6463593E-001	3.6453154E-002	-1.6444540E+000
2	0	0	1	1.404784988928077E+002	-1.0751008E+000	-1.0764332E+000	-3.125380764502103E+001	-1.8290544E+000	38	5.6270927E-001	3.3642635E-002	-1.6391425E+000
2	0	0	1	1.408118988843853E+002	-1.0717669E+000	-1.0725331E+000	-2.882555176915754E+001	-1.8389975E+000	38	5.6050324E-001	3.0916359E-002	-1.6330364E+000
2	0	0	1	1.411451988759654E+002	-1.0684336E+000	-1.0700033E+000	-2.640077322077673E+001	-1.8481294E+000	38	5.5790377E-001	2.8248914E-002	-1.6279070E+000
2	0	0	1	1.414785988675430E+002	-1.0650997E+000	-1.0669271E+000	-2.397344369308956E+001	-1.8564538E+000	38	5.5540419E-001	2.5577916E-002	-1.6223313E+000
2	0	0	1	1.418119988591206E+002	-1.0617656E+000	-1.0625889E+000	-2.159007774578060E+001	-1.8639762E+000	38	5.5288690E-001	2.2941377E-002	-1.6154759E+000
2	0	0	1	1.421453988506983E+002	-1.0584316E+000	-1.0584880E+000	-1.922286475651998E+001	-1.8707070E+000	38	5.4983640E-001	2.0347172E-002	-1.6083244E+000
2	0	0	1	1.424787988422759E+002	-1.0550975E+000	-1.0544184E+000	-1.685472714925987E+001	-1.8766484E+000	38	5.4708248E-001	1.7771935E-002	-1.6015010E+000
2	0	0	1	1.428121988338535E+002	-1.0517637E+000	-1.0528082E+000	-1.452177931030150E+001	-1.8818052E+000	38	5.4362518E-001	1.5288648E-002	-1.5964334E+000
2	0	0	1	1.431454988254336E+002	-1.0484306E+000	-1.0479362E+000	-1.217689900826571E+001	-1.8861810E+000	38	5.3990048E-001	1.2760613E-002	-1.5878367E+000
2	0	0	1	1.434787988170137E+002	-1.0450977E+000	-1.0450153E+000	-9.832585013064602E+000	-1.8897742E+000	38	5.3567690E-001	1.0275202E-002	-1.5806923E+000
2	0	0	1	1.438121988085913E+002	-1.0417638E+000	-1.0416273E+000	-7.443803110100561E+000	-1.8925794E+000	38	5.3068393E-001	7.7536684E-003	-1.5723112E+000
2	0	0	1	1.441455988001690E+002	-1.0384295E+000	-1.0385579E+000	-5.063982478045310E+000	-1.8945879E+000	38	5.2410841E-001	5.2592391E-003	-1.5626663E+000
2	0	0	1	1.444789987917466E+002	-1.0350958E+000	-1.0355891E+000	-2.559374748555868E+000	-1.8957829E+000	39	5.1506513E-001	2.6504607E-003	-1.5506542E+000
2	0	0	1	1.448123987833242E+002	-1.0317615E+000	-1.0316626E+000	4.905543208952223E-002	-1.8961254E+000	39	5.0143743E-001	-5.0608654E-005	-1.5331000E+000
2	1	0	1	1.451457987749018E+002	-1.0284278E+000	-1.0288069E+000	2.794403495222173E+000	-1.8955739E+000	39	4.8069990E-001	-2.8749018E-003	-1.5095068E+000
2	1	0	1	1.454790987664819E+002	-1.0250946E+000	-1.0255363E+000	5.649599439501245E+000	-1.8940873E+000	39	4.5257807E-001	-5.7938695E-003	-1.4781144E+000
2	1	0	1	1.458123987580620E+002	-1.0217617E+000	-1.0222957E+000	8.556496906354852E+000	-1.8916405E+000	39	4.1976219E-001	-8.7472703E-003	-1.4420578E+000
2	1	0	1	1.461624987492178E+002	-1.0182608E+000	-1.0197595E+000	1.151490605775085E+001	-1.8880194E+000	39	3.8428086E-001	-1.1742435E-002	-1.4040403E+000
2	1	0	1	1.465125987403735E+002	-1.0147595E+000	-1.0153998E+000	1.436972185747371E+001	-1.8834255E+000	38	3.5264990E-001	-1.4591013E-002	-1.3680497E+000
2	1	0	1	1.468459987319511E+002	-1.0114259E+000	-1.0114362E+000	1.702259379800967E+001	-1.8781111E+000	38	3.3242586E-001	-1.7217267E-002	-1.3438621E+000
2	1	0	1	1.471792987235312E+002	-1.0080926E+000	-1.0086545E+000	1.875709019855520E+001	-1.8720708E+000	38	3.1708232E-001	-1.8919423E-002	-1.3257368E+000
2	1	0	1	1.475125987151114E+002	-1.0047596E+000	-1.0048139E+000	1.996852944022169E+001	-1.8655537E+000	38	2.9706722E-001	-2.0064656E-002	-1.3018811E+000
2	1	0	1	1.478459987066890E+002	-1.0014257E+000	-1.0023401E+000	2.150825362544583E+001	-1.8585689E+000	38	2.7365258E-001	-2.1558585E-002	-1.2759926E+000
2	1	0	1	1.481793986982666E+002	-9.9809158E-001	-9.9790490E-001	2.267399327934800E+001	-1.8511348E+000	38	2.4931173E-001	-2.2626489E-002	-1.2472166E+000
2	1	0	1	1.485127986898442E+002	-9.9475771E-001	-9.9617690E-001	2.374283918742771E+001	-1.8433313E+000	38	2.0716958E-001	-2.3652067E-002	-1.2033465E+000
2	1	0	1	1.488461986814218E+002	-9.9142349E-001	-9.9084544E-001	2.418869222069340E+001	-1.8352757E+000	38	-2.0520592E-001	-2.3967255E-002	-7.8563952E-001
2	1	0	1	1.491795986729994E+002	-9.8808974E-001	-9.8870862E-001	2.525849550565989E+001	-1.8269758E+000	38	-9.0017802E-001	-2.4973292E-002	-8.8530600E-002
2	1	0	1	1.495128986645796E+002	-9.8475653E-001	-9.8565298E-001	2.643742147486336E+001	-1.8182921E+000	38	-1.0354259E+000	-2.6058123E-002	4.9772918E-002
2	1	0	1	1.498461986561597E+002	-9.8142362E-001	-9.8185289E-001	2.749711175874859E+001	-1.8092388E+000	38	-1.1133778E+000	-2.6998119E-002	1.3152492E-001
2	1	0	1	1.501795986477373E+002	-9.7808975E-001	-9.7885460E-001	2.846810277779991E+001	-1.7998420E+000	38	-1.1490545E+000	-2.7866133E-002	1.7019993E-001
2	1	0	1	1.505129986393149E+002	-9.7475564E-001	-9.7473061E-001	2.939347211638500E+001	-1.7901294E+000	38	-1.1534916E+000	-2.8650718E-002	1.7876101E-001
2	1	0	1	1.508463986308925E+002	-9.7142166E-001	-9.7170889E-001	3.022060242459159E+001	-1.7801254E+000	38	-1.1432565E+000	-2.9365629E-002	1.7154765E-001
2	1	0	1	1.511797986224701E+002	-9.6808749E-001	-9.6767074E-001	3.097210219588709E+001	-1.7698581E+000	38	-1.1296633E+000	-2.9970797E-002	1.6199261E-001
2	1	0	1	1.515131986140477E+002	-9.6475369E-001	-9.6523362E-001	3.148134191559583E+001	-1.7593806E+000	38	-1.1180335E+000	-3.0386850E-002	1.5279990E-001
2	1	0	1	1.518464986056279E+002	-9.6142071E-001	-9.6215093E-001	3.170529661423814E+001	-1.7487870E+000	38	-1.1115249E+000	-3.0505281E-002	1.4937401E-001
2	1	0	1	1.521797985972080E+002	-9.5808762E-001	-9.5816272E-001	3.178006552686179E+001	-1.7381467E+000	38	-1.1081933E+000	-3.0450474E-002	1.5003055E-001
2	1	0	1	1.525131985887856E+002	-9.5475376E-001	-9.5468616E-001	3.179363546399350E+001	-1.7274905E+000	38	-1.1068244E+000	-3.0352945E-002	1.5213823E-001
2	1	0	1	1.528298985807851E+002	-9.5158666E-001	-9.5188940E-001	3.188296113127019E+001	-1.7173512E+000	38	-1.1060681E+000	-3.0349053E-002	1.5417874E-001
2	1	0	1	1.529719985771953E+002	-9.4991910E-001	-9.4520372E-001	3.242823444713247E+001	-1.7127914E+000	38	-1.1071522E+000	-3.0651288E-002	1.6194850E-001
2	0	0	0	2.430001963028917E+002	-1.2422861E+000	-1.2398369E+000	-1.990558860629212E+002	-7.0847943E-003	37	6.3537198E-001	2.4679683E-001	-1.8752089E+000
2	0	0	1	2.431835962982586E+002	-1.2404529E+000	-1.2417582E+000	-1.966859986921704E+002	-4.3176413E-002	37	6.3439244E-001	2.4423645E-001	-1.8761506E+000
2	0	0	1	2.435169962898362E+002	-1.2371186E+000	-1.2374556E+000	-1.924080980927021E+002	-1.0794526E-001	37	6.3311005E-001	2.3809648E-001	-1.8705657E+000
2	0	0	1	2.438503962814139E+002	-1.2337848E+000	-1.2372789E+000	-1.883948214576860E+002	-1.7133394E-001	37	6.3176674E-001	2.3309694E-001	-1.8690457E+000
2	0	0	1	2.441836962729940E+002	-1.2304518E+000	-1.2314552E+000	-1.844891987229478E+002	-2.3338453E-001	37	6.3017005E-001	2.2719018E-001	-1.8616252E+000
2	0	0	1	2.445169962645741E+002	-1.2271187E+000	-1.2253850E+000	-1.806601594797157E+002	-2.9415062E-001	37	6.2870318E-001	2.2137824E-001	-1.8540881E+000
2	0	0	1	2.448503962561517E+002	-1.2237849E+000	-1.2251101E+000	-1.766292422457456E+002	-3.5362044E-001	37	6.2784243E-001	2.1639027E-001	-1.8529525E+000
2	0	0	1	2.451837962477293E+002	-1.2204508E+000	-1.2205893E+000	-1.728188038152791E+002	-4.1178572E-001	37	6.2621135E-001	2.1094078E-001	-1.8468006E+000
2	0	0	1	2.455171962393069E+002	-1.2171170E+000	-1.2177685E+000	-1.689603902676367E+002	-4.6867010E-001	37	6.2493169E-001	2.0575465E-001	-1.8427002E+000
2	0	0	1	2.458505962308845E+002	-1.2137828E+000	-1.2141092E+000	-1.651009113723426E+002	-5.2427298E-001	37	6.2380189E-001	2.0045054E-001	-1.8379111E+000
2	0	0	1	2.461839962224622E+002	-1.2104489E+000	-1.2111640E+000	-1.612978238359667E+002	-5.7859552E-001	37	6.2231171E-001	1.9535811E-001	-1.8334757E+000
2	0	0	1	2.465172962140423E+002	-1.2071160E+000	-1.2078148E+000	-1.573543995493905E+002	-6.3161206E-001	37	6.2058723E-001	1.9005497E-001	-1.8284020E+000
2	0	0	1	2.468505962056224E+002	-1.2037826E+000	-1.2025527E+000	-1.535656411199000E+002	-6.8334180E-001	37	6.1919016E-001	1.8467078E-001	-1.8217428E+000
2	0	0	1	2.471839961972000E+002	-1.2004490E+000	-1.2009392E+000	-1.498564237064534E+002	-7.3383433E-001	37	6.1782295E-001	1.7996845E-001	-1.8187621E+000
2	0	0	1	2.475173961887776E+002	-1.1971146E+000	-1.1971192E+000	-1.461929161771836E+002	-7.8310150E-001	37	6.1619663E-001	1.7501035E-001	-1.8133159E+000
2	0	0	1	2.478507961803552E+002	-1.1937808E+000	-1.1946763E+000	-1.424444072127903E+002	-8.3113158E-001	37	6.1497891E-001	1.7017496E-001	-1.8096552E+000
2	0	0	1	2.481841961719329E+002	-1.1904469E+000	-1.1942163E+000	-1.387934228750873E+002	-8.7792748E-001	37	6.1355132E-001	1.6574936E-001	-1.8077676E+000
2	0	0	1	2.485175961635105E+002	-1.1871128E+000	-1.1904732E+000	-1.351683528651201E+002	-9.2351484E-001	37	6.1205369E-001	1.6091430E-001	-1.8025270E+000
2	0	0	1	2.488508961550906E+002	-1.1837800E+000	-1.1846119E+000	-1.314292601946084E+002	-9.6785736E-001	37	6.1043578E-001	1.5569267E-001	-1.7950478E+000
2	0	0	1	2.491841961466707E+002	-1.1804465E+000	-1.1794496E+000	-1.277781693812364E+002	-1.0109726E+000	37	6.0905278E-001	1.5070790E-001	-1.7885023E+000
2	0	0	1	2.495175961382483E+002	-1.1771128E+000	-1.1789968E+000	-1.241988416145409E+002	-1.0528948E+000	37	6.0746950E-001	1.4643003E-001	-1.7864664E+000
2	0	0	1	2.498509961298259E+002	-1.1737788E+000	-1.1749333E+000	-1.206846362044212E+002	-1.0936358E+000	37	6.0620451E-001	1.4179640E-001	-1.7811378E+000
2	0	0	1	2.501843961214036E+002	-1.1704448E+000	-1.1700859E+000	-1.170826377983958E+002	-1.1331917E+000	37	6.0455954E-001	1.3699675E-001	-1.7746454E+000
2	0	0	1	2.505177961129812E+002	-1.1671107E+000	-1.1672076E+000	-1.136712971234588E+002	-1.1715734E+000	37	6.0332853E-001	1.3267800E-001	-1.7705362E+000
2	0	0	1	2.508511961045588E+002	-1.1637768E+000	-1.1649369E+000	-1.101501423474688E+002	-1.2088053E+000	37	6.0156983E-001	1.2831797E-001	-1.7665067E+000
2	0	0	1	2.511844960961389E+002	-1.1604439E+000	-1.1602869E+000	-1.066366156457627E+002	-1.2448510E+000	37	6.0008198E-001	1.2372907E-001	-1.7603688E+000
2	0	0	1	2.515178960877165E+002	-1.1571097E+000	-1.1571013E+000	-1.030836997333199E+002	-1.2797281E+000	37	5.9840685E-001	1.1927828E-001	-1.7555082E+000
2	0	0	1	2.518511960792966E+002	-1.1537769E+000	-1.1537660E+000	-9.967250207834854E+001	-1.3134369E+000	37	5.9682471E-001	1.1499875E-001	-1.7505908E+000
2	0	0	1	2.521845960708743E+002	-1.1504427E+000	-1.1512560E+000	-9.626114190864291E+001	-1.3460203E+000	37	5.9534949E-001	1.1082122E-001	-1.7466054E+000
2	0	0	1	2.525179960624519E+002	-1.1471088E+000	-1.1485597E+000	-9.291664049159732E+001	-1.3774766E+000	37	5.9357953E-001	1.0672031E-001	-1.7421392E+000
2	0	0	1	2.528513960540295E+002	-1.1437746E+000	-1.1465762E+000	-8.965250872026354E+001	-1.4078327E+000	37	5.9227490E-001	1.0279343E-001	-1.7388511E+000
2	0	0	1	2.531847960456071E+002	-1.1404408E+000	-1.1398753E+000	-8.637506372634584E+001	-1.4370962E+000	37	5.9058696E-001	9.8456800E-002	-1.7304623E+000
2	0	0	1	2.535180960371872E+002	-1.1371080E+000	-1.1385807E+000	-8.307846349446663E+001	-1.4652572E+000	37	5.8876210E-001	9.4591536E-002	-1.7273428E+000
2	0	0	1	2.538513960287673E+002	-1.1337746E+000	-1.1335436E+000	-7.980392414379239E+001	-1.4923249E+000	37	5.8740038E-001	9.0461232E-002	-1.7209439E+000
2	0	0	1	2.541847960203449E+002	-1.1304408E+000	-1.1314871E+000	-7.667814828235555E+001	-1.5183368E+000	37	5.8597362E-001	8.6760335E-002	-1.7174608E+000
2	0	0	1	2.545181960119226E+002	-1.1271068E+000	-1.1269197E+000	-7.343926874054694E+001	-1.5432843E+000	37	5.8392656E-001	8.2760163E-002	-1.7108463E+000
2	0	0	1	2.548515960035002E+002	-1.1237727E+000	-1.1264166E+000	-7.036925254524704E+001	-1.5671829E+000	37	5.8264661E-001	7.9265095E-002	-1.7090632E+000
2	0	0	1	2.551849959950778E+002	-1.1204389E+000	-1.1215076E+000	-6.724168992362672E+001	-1.5900483E+000	37	5.8094960E-001	7.5412072E-002	-1.7024572E+000
2	0	0	1	2.555183959866554E+002	-1.1171046E+000	-1.1175565E+000	-6.424799277045815E+001	-1.6118939E+000	37	5.7885033E-001	7.1800761E-002	-1.6964068E+000
2	0	0	1	2.558516959782355E+002	-1.1137720E+000	-1.1147059E+000	-6.118247231174844E+001	-1.6327219E+000	37	5.7724988E-001	6.8200462E-002	-1.6919558E+000
2	0	0	1	2.561850959698131E+002	-1.1104376E+000	-1.1116257E+000	-5.824246776135044E+001	-1.6525590E+000	37	5.7547349E-001	6.4743824E-002	-1.6870992E+000
2	0	0	1	2.565183959613933E+002	-1.1071048E+000	-1.1080227E+000	-5.524147070779884E+001	-1.6713986E+000	37	5.7348490E-001	6.1208803E-002	-1.6815076E+000
2	0	0	1	2.568517959529709E+002	-1.1037710E+000	-1.1038998E+000	-5.246871262981796E+001	-1.6892805E+000	37	5.7216340E-001	5.7920203E-002	-1.6760633E+000
2	0	0	1	2.571851959445485E+002	-1.1004368E+000	-1.1005833E+000	-4.948703443227919E+001	-1.7062025E+000	37	5.6987590E-001	5.4464605E-002	-1.6704593E+000
2	0	0	1	2.575185959361261E+002	-1.0971029E+000	-1.0968047E+000	-4.665990071568600E+001	-1.7221594E+000	37	5.6806248E-001	5.1176801E-002	-1.6648672E+000
2	0	0	1	2.578685959272843E+002	-1.0936027E+000	-1.0949106E+000	-4.384720198018991E+001	-1.7379029E+000	37	5.6657273E-001	4.8008766E-002	-1.6614833E+000
2	0	0	1	2.582185959184426E+002	-1.0901028E+000	-1.0910641E+000	-4.096817332001899E+001	-1.7526947E+000	38	5.6407762E-001	4.4698901E-002	-1.6551417E+000
2	0	0	1	2.585519959100202E+002	-1.0867686E+000	-1.0875114E+000	-3.833320675541336E+001	-1.7658451E+000	38	5.6202787E-001	4.1687801E-002	-1.6495392E+000
2	0	0	1	2.588853959015978E+002	-1.0834348E+000	-1.0835185E+000	-3.566729049058006E+001	-1.7781126E+000	38	5.5998635E-001	3.8646169E-002	-1.6435049E+000
2	0	0	1	2.592187958931754E+002	-1.0801005E+000	-1.0807359E+000	-3.305099727791367E+001	-1.7894989E+000	38	5.5771053E-001	3.5719398E-002	-1.6384465E+000
2	0	0	1	2.595521958847530E+002	-1.0767666E+000	-1.0772178E+000	-3.053549996419358E+001	-1.8000302E+000	38	5.5570579E-001	3.2893386E-002	-1.6329236E+000
2	0	0	1	2.598854958763332E+002	-1.0734339E+000	-1.0737454E+000	-2.798512473979969E+001	-1.8097142E+000	38	5.5337095E-001	3.0048897E-002	-1.6271163E+000
2	0	0	1	2.602188958679108E+002	-1.0700998E+000	-1.0699918E+000	-2.547543664781779E+001	-1.8185592E+000	38	5.5095261E-001	2.7258510E-002	-1.6209445E+000
2	0	0	1	2.605521958594909E+002	-1.0667669E+000	-1.0669073E+000	-2.298280372120348E+001	-1.8265679E+000	38	5.4876548E-001	2.4520520E-002	-1.6156728E+000
2	0	0	1	2.608855958510685E+002	-1.0634326E+000	-1.0641066E+000	-2.058490549927788E+001	-1.8337637E+000	38	5.4589182E-001	2.1904534E-002	-1.6099985E+000
2	0	0	1	2.612189958426461E+002	-1.0600988E+000	-1.0596172E+000	-1.817082730184279E+001	-1.8401576E+000	38	5.4333854E-001	1.9254120E-002	-1.6029557E+000
2	0	0	1	2.615523958342237E+002	-1.0567648E+000	-1.0570089E+000	-1.579655942594545E+001	-1.8457525E+000	38	5.4005998E-001	1.6697103E-002	-1.5970688E+000
2	0	0	1	2.618857958258013E+002	-1.0534307E+000	-1.0532230E+000	-1.343033759024658E+001	-1.8505586E+000	38	5.3681743E-001	1.4145141E-002	-1.5900404E+000
2	0	0	1	2.622191958173789E+002	-1.0500970E+000	-1.0499331E+000	-1.106520266435435E+001	-1.8545762E+000	38	5.3283906E-001	1.1617722E-002	-1.5827721E+000
2	0	0	1	2.625524958089591E+002	-1.0467638E+000	-1.0464908E+000	-8.691412107036143E+000	-1.8578023E+000	38	5.2837104E-001	9.0954825E-003	-1.5748618E+000
2	0	0	1	2.628857958005392E+002	-1.0434308E+000	-1.0442730E+000	-6.351136794863265E+000	-1.8602444E+000	38	5.2288717E-001	6.6323206E-003	-1.5671601E+000
2	0	0	1	2.632191957921168E+002	-1.0400968E+000	-1.0413011E+000	-3.998957679648115E+000	-1.8619100E+000	38	5.1604414E-001	4.1641193E-003	-1.5573453E+000
