mode	ox/red	error	control changes	time/s	control/V	Ewe/V	<I>/mA	(Q-Qo)/C	I Range	<Ece>/V	P/W	Ewe-Ece/V	
2	0	0	1	1.685909981826262E+002	-1.1061046E+000	-1.1066103E+000	-7.988770235243851E+001	-5.3787333E-001	38	5.8876550E-001	8.8404551E-002	-1.6953758E+000
2	0	0	1	1.689242981742063E+002	-1.1094377E+000	-1.1096238E+000	-7.973478128315537E+001	-5.6452000E-001	38	5.8865613E-001	8.8475607E-002	-1.6982799E+000
2	0	0	1	1.692575981657865E+002	-1.1127708E+000	-1.1130064E+000	-7.970917527431131E+001	-5.9113550E-001	38	5.8905596E-001	8.8716820E-002	-1.7020624E+000
2	0	0	1	1.695909981573641E+002	-1.1161048E+000	-1.1171416E+000	-8.007756846033089E+001	-6.1781925E-001	38	5.8896154E-001	8.9457981E-002	-1.7061031E+000
2	0	0	1	1.699243981489417E+002	-1.1194386E+000	-1.1200700E+000	-8.075376421423766E+001	-6.4468133E-001	38	5.8925885E-001	9.0449870E-002	-1.7093289E+000
2	0	0	1	1.702577981405193E+002	-1.1227726E+000	-1.1239007E+000	-8.175570572313848E+001	-6.7182410E-001	38	5.8954519E-001	9.1885291E-002	-1.7134459E+000
2	0	0	1	1.705911981320969E+002	-1.1261067E+000	-1.1271923E+000	-8.313589360788342E+001	-6.9936812E-001	38	5.9046131E-001	9.3710139E-002	-1.7176535E+000
2	0	0	1	1.709245981236745E+002	-1.1294408E+000	-1.1295459E+000	-8.488722839623199E+001	-7.2743869E-001	38	5.9139234E-001	9.5884025E-002	-1.7209382E+000
2	0	0	1	1.712578981152546E+002	-1.1327739E+000	-1.1328644E+000	-8.677845111272109E+001	-7.5611043E-001	38	5.9226263E-001	9.8308213E-002	-1.7251270E+000
2	0	0	1	1.715911981068348E+002	-1.1361068E+000	-1.1367234E+000	-8.895259186594387E+001	-7.8545892E-001	38	5.9291130E-001	1.0111449E-001	-1.7296348E+000
2	0	0	1	1.719245980984124E+002	-1.1394405E+000	-1.1393985E+000	-9.128250265313557E+001	-8.1556976E-001	38	5.9420669E-001	1.0400714E-001	-1.7336051E+000
2	0	0	1	1.722579980899900E+002	-1.1427751E+000	-1.1421194E+000	-9.376578667554202E+001	-8.4648269E-001	38	5.9519750E-001	1.0709172E-001	-1.7373168E+000
2	0	0	1	1.725913980815676E+002	-1.1461086E+000	-1.1457398E+000	-9.655048118456352E+001	-8.7827635E-001	38	5.9637201E-001	1.1062173E-001	-1.7421118E+000
2	0	0	1	1.729247980731452E+002	-1.1494428E+000	-1.1497757E+000	-9.944376829607904E+001	-9.1101611E-001	38	5.9779960E-001	1.1433803E-001	-1.7475753E+000
2	0	0	1	1.732581980647228E+002	-1.1527768E+000	-1.1540723E+000	-1.024852276062929E+002	-9.4474757E-001	38	5.9914637E-001	1.1827536E-001	-1.7532187E+000
2	0	0	1	1.735914980563030E+002	-1.1561097E+000	-1.1566566E+000	-1.056197253083494E+002	-9.7950006E-001	38	6.0045725E-001	1.2216575E-001	-1.7571139E+000
2	0	0	1	1.739247980478831E+002	-1.1594429E+000	-1.1596431E+000	-1.086765079389429E+002	-1.0152904E+000	38	6.0171658E-001	1.2602596E-001	-1.7613597E+000
2	0	0	1	1.742581980394607E+002	-1.1627767E+000	-1.1631883E+000	-1.116813348493766E+002	-1.0520992E+000	37	6.0306692E-001	1.2990643E-001	-1.7662553E+000
2	0	0	1	1.745915980310383E+002	-1.1661110E+000	-1.1662325E+000	-1.148962803418981E+002	-1.0899398E+000	37	6.0457140E-001	1.3399577E-001	-1.7708039E+000
2	0	0	1	1.749249980226159E+002	-1.1694447E+000	-1.1697077E+000	-1.182021705862248E+002	-1.1288680E+000	37	6.0595793E-001	1.3826199E-001	-1.7756655E+000
2	0	0	1	1.752583980141935E+002	-1.1727788E+000	-1.1728874E+000	-1.216945094087398E+002	-1.1689315E+000	37	6.0759443E-001	1.4273396E-001	-1.7804818E+000
2	0	0	1	1.755917980057711E+002	-1.1761128E+000	-1.1761862E+000	-1.251754742438064E+002	-1.2101603E+000	37	6.0907382E-001	1.4722967E-001	-1.7852600E+000
2	0	0	1	1.759250979973513E+002	-1.1794456E+000	-1.1807631E+000	-1.287302263271407E+002	-1.2525443E+000	37	6.1033922E-001	1.5199991E-001	-1.7911024E+000
2	0	0	1	1.762583979889314E+002	-1.1827788E+000	-1.1837462E+000	-1.322442111672217E+002	-1.2961082E+000	37	6.1182147E-001	1.5654358E-001	-1.7955678E+000
2	0	0	1	1.765917979805090E+002	-1.1861126E+000	-1.1859289E+000	-1.358366148806267E+002	-1.3408720E+000	37	6.1315489E-001	1.6109258E-001	-1.7990838E+000
2	0	0	1	1.769251979720866E+002	-1.1894468E+000	-1.1895286E+000	-1.392907957205221E+002	-1.3868073E+000	37	6.1462355E-001	1.6569038E-001	-1.8041521E+000
2	0	0	1	1.772585979636642E+002	-1.1927807E+000	-1.1929628E+000	-1.428465980522519E+002	-1.4339141E+000	37	6.1600655E-001	1.7041068E-001	-1.8089693E+000
2	0	0	1	1.775919979552418E+002	-1.1961149E+000	-1.1971960E+000	-1.464441218463099E+002	-1.4822130E+000	37	6.1733532E-001	1.7532232E-001	-1.8145313E+000
2	0	0	1	1.779253979468194E+002	-1.1994488E+000	-1.1987993E+000	-1.501588623938592E+002	-1.5317295E+000	37	6.1885619E-001	1.8001033E-001	-1.8176554E+000
2	0	0	1	1.782586979383996E+002	-1.2027817E+000	-1.2028180E+000	-1.539711865614900E+002	-1.5824898E+000	37	6.2029630E-001	1.8519932E-001	-1.8231144E+000
2	0	0	1	1.785920979299772E+002	-1.2061158E+000	-1.2057408E+000	-1.576952797423382E+002	-1.6345246E+000	37	6.2192279E-001	1.9013964E-001	-1.8276637E+000
2	0	0	1	1.789253979215573E+002	-1.2094488E+000	-1.2096127E+000	-1.615694718306743E+002	-1.6878035E+000	37	6.2285262E-001	1.9543649E-001	-1.8324654E+000
2	0	0	1	1.792587979131349E+002	-1.2127827E+000	-1.2138383E+000	-1.653532666151254E+002	-1.7423800E+000	37	6.2416893E-001	2.0071213E-001	-1.8380072E+000
2	0	0	1	1.795921979047125E+002	-1.2161169E+000	-1.2163489E+000	-1.692218762998252E+002	-1.7982340E+000	37	6.2579483E-001	2.0583284E-001	-1.8421438E+000
2	0	0	1	1.799255978962901E+002	-1.2194507E+000	-1.2197688E+000	-1.730964353630318E+002	-1.8553751E+000	37	6.2710363E-001	2.1113762E-001	-1.8468723E+000
2	0	0	1	1.802589978878677E+002	-1.2227849E+000	-1.2236410E+000	-1.769907428008873E+002	-1.9138125E+000	37	6.2840962E-001	2.1657313E-001	-1.8520507E+000
2	0	0	1	1.805923978794453E+002	-1.2261186E+000	-1.2263638E+000	-1.808894106169200E+002	-1.9735532E+000	37	6.2982875E-001	2.2183622E-001	-1.8561926E+000
2	0	0	1	1.809256978710255E+002	-1.2294519E+000	-1.2299948E+000	-1.847946622536671E+002	-2.0345721E+000	37	6.3110304E-001	2.2729647E-001	-1.8610978E+000
2	0	0	1	1.812589978626056E+002	-1.2327847E+000	-1.2328346E+000	-1.886910563407304E+002	-2.0968904E+000	37	6.3252378E-001	2.3262486E-001	-1.8653584E+000
2	0	0	1	1.815923978541832E+002	-1.2361189E+000	-1.2367467E+000	-1.927446712334552E+002	-2.1605613E+000	37	6.3385141E-001	2.3837633E-001	-1.8705981E+000
2	0	0	1	1.819257978457608E+002	-1.2394527E+000	-1.2395984E+000	-1.966501896505727E+002	-2.2255504E+000	37	6.3522381E-001	2.4376726E-001	-1.8748221E+000
2	0	0	1	1.822591978373384E+002	-1.2427868E+000	-1.2439780E+000	-2.004733397379621E+002	-2.2918291E+000	37	6.3652635E-001	2.4938443E-001	-1.8805044E+000
2	0	0	1	1.825925978289160E+002	-1.2461209E+000	-1.2470309E+000	-2.044506787618056E+002	-2.3594105E+000	37	6.3785005E-001	2.5495631E-001	-1.8848809E+000
2	0	0	1	1.828591978221812E+002	-1.2487867E+000	-1.2499652E+000	-2.079483545732692E+002	-2.4143455E+000	37	6.3911331E-001	2.5992820E-001	-1.8890785E+000
2	0	0	1	1.829639978195337E+002	-1.2499536E+000	-1.2497536E+000	-2.093907308270855E+002	-2.4361923E+000	37	6.3952625E-001	2.6168683E-001	-1.8892798E+000
2	1	0	1	2.722459955640807E+002	-9.4858557E-001	-9.4423348E-001	3.339987104682507E+001	1.1363209E-003	38	-1.0956599E+000	-3.1537276E-002	1.5142637E-001
2	1	0	1	2.724293955594476E+002	-9.5041990E-001	-9.5013118E-001	2.751640637174336E+001	6.2810760E-003	38	-1.0866264E+000	-2.6144195E-002	1.3649523E-001
2	1	0	1	2.727627955510252E+002	-9.5375389E-001	-9.5473754E-001	2.004076630484548E+001	1.4079352E-002	38	-1.0706441E+000	-1.9133672E-002	1.1590660E-001
2	1	0	1	2.730960955426053E+002	-9.5708692E-001	-9.5862359E-001	1.448034484316008E+001	1.9729665E-002	38	-1.0537050E+000	-1.3881200E-002	9.5081389E-002
2	1	0	1	2.734293955341855E+002	-9.6041983E-001	-9.6050560E-001	9.939642344067977E+000	2.3709945E-002	38	-1.0326618E+000	-9.5470818E-003	7.2156191E-002
2	1	0	1	2.737627955257631E+002	-9.6375376E-001	-9.6360981E-001	6.125519616957632E+000	2.6307257E-002	38	-1.0034255E+000	-5.9026107E-003	3.9815664E-002
2	1	0	1	2.741128955169188E+002	-9.6725494E-001	-9.6703380E-001	2.703255105347544E+000	2.7747963E-002	38	-9.6016419E-001	-2.6141391E-003	-6.8696141E-003
2	1	0	1	2.744629955080745E+002	-9.7075570E-001	-9.7042418E-001	-2.785583419751539E-001	2.8121205E-002	39	-9.0232879E-001	2.7031975E-004	-6.8095386E-002
2	0	0	1	2.747962954996547E+002	-9.7408891E-001	-9.7493869E-001	-2.803891928160926E+000	2.7540356E-002	39	-8.3770466E-001	2.7336227E-003	-1.3723403E-001
2	0	0	1	2.751295954912348E+002	-9.7742188E-001	-9.7938156E-001	-5.085460030064695E+000	2.6160974E-002	39	-7.7779388E-001	4.9806056E-003	-2.0158768E-001
2	0	0	1	2.754629954828124E+002	-9.8075575E-001	-9.8142892E-001	-7.200976700041977E+000	2.4049513E-002	39	-7.2804362E-001	7.0672468E-003	-2.5338531E-001
2	0	0	1	2.757963954743900E+002	-9.8408997E-001	-9.8426795E-001	-9.187892329191214E+000	2.1254104E-002	39	-6.7567861E-001	9.0433480E-003	-3.0858934E-001
2	0	0	1	2.761297954659676E+002	-9.8742366E-001	-9.8833430E-001	-1.094169898114887E+001	1.7830098E-002	39	-5.9984797E-001	1.0814057E-002	-3.8848633E-001
2	0	0	1	2.764631954575452E+002	-9.9075794E-001	-9.8988360E-001	-1.281656418994470E+001	1.3803663E-002	38	-3.0517188E-001	1.2686906E-002	-6.8471169E-001
2	0	0	1	2.767965954491228E+002	-9.9409181E-001	-9.9372119E-001	-1.478896265419067E+001	9.1376035E-003	38	1.4424700E-001	1.4696105E-002	-1.1379682E+000
2	0	0	1	2.771298954407030E+002	-9.9742496E-001	-9.9822593E-001	-1.667522288843350E+001	3.8328546E-003	38	3.6321715E-001	1.6645640E-002	-1.3614430E+000
2	0	0	1	2.774631954322831E+002	-1.0007579E+000	-1.0003227E+000	-1.843827851738087E+001	-2.0818121E-003	38	4.2062134E-001	1.8444229E-002	-1.4209440E+000
2	0	0	1	2.777965954238607E+002	-1.0040915E+000	-1.0045022E+000	-2.026596620629323E+001	-8.5948287E-003	38	4.3086305E-001	2.0357206E-002	-1.4353652E+000
2	0	0	1	2.781299954154383E+002	-1.0074260E+000	-1.0082414E+000	-2.207369090188905E+001	-1.5713552E-002	38	4.3676531E-001	2.2255609E-002	-1.4450067E+000
2	0	0	1	2.784633954070159E+002	-1.0107597E+000	-1.0124466E+000	-2.385843972537549E+001	-2.3431979E-002	38	4.4165915E-001	2.4155397E-002	-1.4541059E+000
2	0	0	1	2.787967953985935E+002	-1.0140941E+000	-1.0155634E+000	-2.563544711129180E+001	-3.1744029E-002	38	4.4788808E-001	2.6034420E-002	-1.4634514E+000
2	0	0	1	2.791301953901711E+002	-1.0174278E+000	-1.0170416E+000	-2.736139183759030E+001	-4.0638756E-002	38	4.5850626E-001	2.7827673E-002	-1.4755478E+000
2	0	0	1	2.794634953817513E+002	-1.0207608E+000	-1.0218918E+000	-2.893074568243097E+001	-5.0080806E-002	38	4.8763019E-001	2.9564092E-002	-1.5095220E+000
2	0	0	1	2.797967953733314E+002	-1.0240940E+000	-1.0241461E+000	-3.075063935038386E+001	-6.0085230E-002	38	5.3127599E-001	3.1493146E-002	-1.5554221E+000
2	0	0	1	2.801301953649090E+002	-1.0274277E+000	-1.0284511E+000	-3.256449910850283E+001	-7.0703804E-002	38	5.4622805E-001	3.3490993E-002	-1.5746791E+000
2	0	0	1	2.804635953564866E+002	-1.0307620E+000	-1.0306779E+000	-3.417168662897893E+001	-8.1889629E-002	38	5.5033344E-001	3.5220001E-002	-1.5810113E+000
2	0	0	1	2.807969953480642E+002	-1.0340958E+000	-1.0343130E+000	-3.578668351403701E+001	-9.3612291E-002	38	5.5290133E-001	3.7014630E-002	-1.5872142E+000
2	0	0	1	2.811303953396418E+002	-1.0374299E+000	-1.0378230E+000	-3.745592946359699E+001	-1.0588213E-001	38	5.5510104E-001	3.8872622E-002	-1.5929240E+000
2	0	0	1	2.814637953312194E+002	-1.0407639E+000	-1.0403872E+000	-3.919610247825656E+001	-1.1872240E-001	38	5.5698389E-001	4.0779121E-002	-1.5973711E+000
2	0	0	1	2.817970953227996E+002	-1.0440971E+000	-1.0449334E+000	-4.103873795378851E+001	-1.3215640E-001	38	5.5891508E-001	4.2882748E-002	-1.6038485E+000
2	0	0	1	2.821303953143797E+002	-1.0474299E+000	-1.0481957E+000	-4.303591131671180E+001	-1.4623092E-001	38	5.6027079E-001	4.5110058E-002	-1.6084665E+000
2	0	0	1	2.824637953059573E+002	-1.0507636E+000	-1.0506756E+000	-4.522758799944256E+001	-1.6100854E-001	38	5.6207585E-001	4.7519524E-002	-1.6127515E+000
2	0	0	1	2.827971952975349E+002	-1.0540978E+000	-1.0548669E+000	-4.768785029074189E+001	-1.7656486E-001	38	5.6375730E-001	5.0304335E-002	-1.6186242E+000
2	0	0	1	2.831305952891125E+002	-1.0574317E+000	-1.0571030E+000	-5.040297273923980E+001	-1.9298552E-001	38	5.6610382E-001	5.3281136E-002	-1.6232069E+000
2	0	0	1	2.834639952806901E+002	-1.0607659E+000	-1.0599331E+000	-5.340057983026645E+001	-2.1036193E-001	38	5.6797785E-001	5.6601040E-002	-1.6279109E+000
2	0	0	1	2.837973952722678E+002	-1.0640999E+000	-1.0643106E+000	-5.656498052203983E+001	-2.2876760E-001	38	5.6968945E-001	6.0202707E-002	-1.6340001E+000
2	0	0	1	2.841306952638479E+002	-1.0674328E+000	-1.0682080E+000	-5.978474941782360E+001	-2.4823290E-001	38	5.7177877E-001	6.3862547E-002	-1.6399868E+000
2	0	0	1	2.844639952554280E+002	-1.0707660E+000	-1.0717087E+000	-6.300640531457597E+001	-2.6877248E-001	38	5.7368439E-001	6.7524515E-002	-1.6453931E+000
2	0	0	1	2.847973952470056E+002	-1.0740998E+000	-1.0751733E+000	-6.613859768153884E+001	-2.9037672E-001	38	5.7577711E-001	7.1110450E-002	-1.6509504E+000
2	0	0	1	2.851307952385832E+002	-1.0774341E+000	-1.0775052E+000	-6.913275419661431E+001	-3.1300128E-001	38	5.7741117E-001	7.4490905E-002	-1.6549164E+000
2	0	0	1	2.854641952301608E+002	-1.0807679E+000	-1.0806901E+000	-7.178552068628710E+001	-3.3656496E-001	38	5.7868683E-001	7.7577904E-002	-1.6593770E+000
2	0	0	1	2.857975952217384E+002	-1.0841020E+000	-1.0847030E+000	-7.393595018562087E+001	-3.6092535E-001	38	5.8013630E-001	8.0198541E-002	-1.6648393E+000
2	0	0	1	2.861309952133161E+002	-1.0874358E+000	-1.0868737E+000	-7.528305323243762E+001	-3.8586402E-001	38	5.8078498E-001	8.1823170E-002	-1.6676586E+000
2	0	0	1	2.864642952048962E+002	-1.0907688E+000	-1.0921328E+000	-7.579233515968147E+001	-4.1109464E-001	38	5.8098674E-001	8.2775295E-002	-1.6731195E+000
2	0	0	1	2.867975951964763E+002	-1.0941020E+000	-1.0948449E+000	-7.585680143597961E+001	-4.3641615E-001	38	5.8137220E-001	8.3051436E-002	-1.6762171E+000
2	0	0	1	2.871309951880539E+002	-1.0974357E+000	-1.0988058E+000	-7.557608165018485E+001	-4.6170563E-001	38	5.8131784E-001	8.3043434E-002	-1.6801236E+000
2	0	0	1	2.874643951796315E+002	-1.1007699E+000	-1.1017622E+000	-7.522573560698174E+001	-4.8688820E-001	38	5.8098269E-001	8.2880870E-002	-1.6827449E+000
2	0	0	1	2.877977951712091E+002	-1.1041039E+000	-1.1050142E+000	-7.488763390732967E+001	-5.1195484E-001	38	5.8093989E-001	8.2751900E-002	-1.6859541E+000
2	0	0	1	2.881311951627868E+002	-1.1074380E+000	-1.1080489E+000	-7.460672941431176E+001	-5.3691924E-001	38	5.8087379E-001	8.2667902E-002	-1.6889226E+000
2	0	0	1	2.884645951543644E+002	-1.1107719E+000	-1.1107842E+000	-7.461393577242552E+001	-5.6183916E-001	38	5.8086330E-001	8.2879975E-002	-1.6916475E+000
2	0	0	1	2.887978951459445E+002	-1.1141049E+000	-1.1149584E+000	-7.508035320817288E+001	-5.8683378E-001	38	5.8112013E-001	8.3711468E-002	-1.6960785E+000
2	0	0	1	2.891312951375221E+002	-1.1174390E+000	-1.1180469E+000	-7.594252516415008E+001	-6.1206204E-001	38	5.8149642E-001	8.4907301E-002	-1.6995432E+000
2	0	0	1	2.894645951291022E+002	-1.1207718E+000	-1.1210916E+000	-7.734648884873727E+001	-6.3766509E-001	38	5.8225435E-001	8.6712502E-002	-1.7033460E+000
2	0	0	1	2.897979951206798E+002	-1.1241059E+000	-1.1242810E+000	-7.896322607743090E+001	-6.6378278E-001	38	5.8286732E-001	8.8776857E-002	-1.7071483E+000
2	0	0	1	2.901313951122575E+002	-1.1274399E+000	-1.1288331E+000	-8.082800488216981E+001	-6.9048184E-001	38	5.8383399E-001	9.1241322E-002	-1.7126670E+000
2	0	0	1	2.904647951038351E+002	-1.1307740E+000	-1.1313899E+000	-8.299950325769566E+001	-7.1785504E-001	38	5.8497179E-001	9.3904793E-002	-1.7163616E+000
2	0	0	1	2.907981950954127E+002	-1.1341081E+000	-1.1349357E+000	-8.529267583779392E+001	-7.4597603E-001	38	5.8592659E-001	9.6801706E-002	-1.7208624E+000
2	0	0	1	2.911314950869928E+002	-1.1374408E+000	-1.1378173E+000	-8.776189569450696E+001	-7.7488327E-001	38	5.8722061E-001	9.9857002E-002	-1.7250378E+000
2	0	0	1	2.914648950785704E+002	-1.1407751E+000	-1.1413933E+000	-9.033849994666627E+001	-8.0464220E-001	38	5.8844179E-001	1.0311176E-001	-1.7298350E+000
2	0	0	1	2.917981950701505E+002	-1.1441078E+000	-1.1440934E+000	-9.321805477113890E+001	-8.3530164E-001	38	5.8975679E-001	1.0665016E-001	-1.7338502E+000
